#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   5443       1.0368785e+00       1.1204794e+00       1.7391691e-03
   5444       1.0371643e+00       1.1204641e+00       1.7389170e-03
   5445       1.0374438e+00       1.1204489e+00       1.7386645e-03
   5446       1.0377177e+00       1.1204337e+00       1.7384116e-03
   5447       1.0379872e+00       1.1204185e+00       1.7381583e-03
   5448       1.0382534e+00       1.1204035e+00       1.7379047e-03
   5449       1.0385177e+00       1.1203884e+00       1.7376508e-03
   5450       1.0387811e+00       1.1203735e+00       1.7373964e-03
   5451       1.0390443e+00       1.1203585e+00       1.7371418e-03
   5452       1.0393086e+00       1.1203437e+00       1.7368868e-03
   5453       1.0395750e+00       1.1203289e+00       1.7366314e-03
   5454       1.0398447e+00       1.1203141e+00       1.7363757e-03
   5455       1.0401191e+00       1.1202994e+00       1.7361196e-03
   5456       1.0403998e+00       1.1202848e+00       1.7358632e-03
   5457       1.0406876e+00       1.1202702e+00       1.7356063e-03
   5458       1.0409834e+00       1.1202556e+00       1.7353491e-03
   5459       1.0412888e+00       1.1202412e+00       1.7350915e-03
   5460       1.0416046e+00       1.1202268e+00       1.7348335e-03
   5461       1.0419319e+00       1.1202124e+00       1.7345751e-03
   5462       1.0422720e+00       1.1201982e+00       1.7343162e-03
   5463       1.0426263e+00       1.1201840e+00       1.7340569e-03
   5464       1.0429957e+00       1.1201698e+00       1.7337971e-03
   5465       1.0433813e+00       1.1201558e+00       1.7335367e-03
   5466       1.0437839e+00       1.1201418e+00       1.7332759e-03
   5467       1.0442054e+00       1.1201279e+00       1.7330145e-03
   5468       1.0446468e+00       1.1201141e+00       1.7327526e-03
   5469       1.0451084e+00       1.1201004e+00       1.7324900e-03
   5470       1.0455910e+00       1.1200868e+00       1.7322268e-03
   5471       1.0460956e+00       1.1200733e+00       1.7319630e-03
   5472       1.0466231e+00       1.1200598e+00       1.7316985e-03
   5473       1.0471737e+00       1.1200465e+00       1.7314333e-03
   5474       1.0477479e+00       1.1200333e+00       1.7311674e-03
   5475       1.0483459e+00       1.1200202e+00       1.7309007e-03
   5476       1.0489680e+00       1.1200073e+00       1.7306332e-03
   5477       1.0496145e+00       1.1199944e+00       1.7303650e-03
   5478       1.0502856e+00       1.1199817e+00       1.7300959e-03
   5479       1.0509810e+00       1.1199691e+00       1.7298259e-03
   5480       1.0517000e+00       1.1199566e+00       1.7295551e-03
   5481       1.0524422e+00       1.1199443e+00       1.7292835e-03
   5482       1.0532069e+00       1.1199321e+00       1.7290109e-03
   5483       1.0539939e+00       1.1199201e+00       1.7287373e-03
   5484       1.0548027e+00       1.1199082e+00       1.7284629e-03
   5485       1.0556316e+00       1.1198965e+00       1.7281875e-03
   5486       1.0564793e+00       1.1198850e+00       1.7279111e-03
   5487       1.0573452e+00       1.1198736e+00       1.7276338e-03
   5488       1.0582280e+00       1.1198623e+00       1.7273555e-03
   5489       1.0591257e+00       1.1198513e+00       1.7270763e-03
   5490       1.0600371e+00       1.1198404e+00       1.7267961e-03
   5491       1.0609606e+00       1.1198296e+00       1.7265149e-03
   5492       1.0618948e+00       1.1198191e+00       1.7262327e-03
   5493       1.0628385e+00       1.1198087e+00       1.7259496e-03
   5494       1.0637900e+00       1.1197985e+00       1.7256656e-03
   5495       1.0647477e+00       1.1197885e+00       1.7253806e-03
   5496       1.0657101e+00       1.1197787e+00       1.7250948e-03
   5497       1.0666758e+00       1.1197690e+00       1.7248080e-03
   5498       1.0676439e+00       1.1197595e+00       1.7245203e-03
   5499       1.0686131e+00       1.1197502e+00       1.7242318e-03
   5500       1.0695820e+00       1.1197411e+00       1.7239424e-03
   5501       1.0705489e+00       1.1197322e+00       1.7236522e-03
   5502       1.0715132e+00       1.1197234e+00       1.7233612e-03
   5503       1.0724737e+00       1.1197148e+00       1.7230695e-03
   5504       1.0734287e+00       1.1197064e+00       1.7227769e-03
   5505       1.0743777e+00       1.1196982e+00       1.7224837e-03
   5506       1.0753204e+00       1.1196901e+00       1.7221897e-03
   5507       1.0762556e+00       1.1196822e+00       1.7218950e-03
   5508       1.0771831e+00       1.1196745e+00       1.7215997e-03
   5509       1.0781024e+00       1.1196670e+00       1.7213037e-03
   5510       1.0790131e+00       1.1196596e+00       1.7210071e-03
   5511       1.0799149e+00       1.1196524e+00       1.7207099e-03
   5512       1.0808079e+00       1.1196453e+00       1.7204122e-03
   5513       1.0816920e+00       1.1196384e+00       1.7201139e-03
   5514       1.0825675e+00       1.1196317e+00       1.7198151e-03
   5515       1.0834348e+00       1.1196251e+00       1.7195158e-03
   5516       1.0842943e+00       1.1196187e+00       1.7192160e-03
   5517       1.0851464e+00       1.1196125e+00       1.7189157e-03
   5518       1.0859919e+00       1.1196064e+00       1.7186150e-03
   5519       1.0868317e+00       1.1196005e+00       1.7183139e-03
   5520       1.0876662e+00       1.1195947e+00       1.7180123e-03
   5521       1.0884962e+00       1.1195890e+00       1.7177104e-03
   5522       1.0893227e+00       1.1195836e+00       1.7174080e-03
   5523       1.0901466e+00       1.1195782e+00       1.7171054e-03
   5524       1.0909689e+00       1.1195731e+00       1.7168023e-03
   5525       1.0917902e+00       1.1195680e+00       1.7164990e-03
   5526       1.0926115e+00       1.1195631e+00       1.7161953e-03
   5527       1.0934339e+00       1.1195584e+00       1.7158913e-03
   5528       1.0942586e+00       1.1195538e+00       1.7155870e-03
   5529       1.0950870e+00       1.1195494e+00       1.7152824e-03
   5530       1.0959194e+00       1.1195451e+00       1.7149775e-03
   5531       1.0967563e+00       1.1195410e+00       1.7146724e-03
   5532       1.0975985e+00       1.1195371e+00       1.7143670e-03
   5533       1.0984470e+00       1.1195332e+00       1.7140614e-03
   5534       1.0993023e+00       1.1195296e+00       1.7137556e-03
   5535       1.1001653e+00       1.1195261e+00       1.7134496e-03
   5536       1.1010361e+00       1.1195228e+00       1.7131433e-03
   5537       1.1019147e+00       1.1195196e+00       1.7128368e-03
   5538       1.1028014e+00       1.1195166e+00       1.7125302e-03
   5539       1.1036965e+00       1.1195137e+00       1.7122234e-03
   5540       1.1045995e+00       1.1195110e+00       1.7119165e-03
   5541       1.1055102e+00       1.1195085e+00       1.7116094e-03
   5542       1.1064285e+00       1.1195061e+00       1.7113022e-03
   5543       1.1073531e+00       1.1195039e+00       1.7109948e-03
   5544       1.1082832e+00       1.1195019e+00       1.7106874e-03
   5545       1.1092181e+00       1.1195000e+00       1.7103799e-03
   5546       1.1101566e+00       1.1194984e+00       1.7100723e-03
   5547       1.1110978e+00       1.1194968e+00       1.7097647e-03
   5548       1.1120397e+00       1.1194955e+00       1.7094571e-03
   5549       1.1129809e+00       1.1194943e+00       1.7091494e-03
   5550       1.1139195e+00       1.1194933e+00       1.7088418e-03
   5551       1.1148538e+00       1.1194925e+00       1.7085341e-03
   5552       1.1157818e+00       1.1194918e+00       1.7082265e-03
   5553       1.1167017e+00       1.1194913e+00       1.7079190e-03
   5554       1.1176112e+00       1.1194910e+00       1.7076115e-03
   5555       1.1185076e+00       1.1194908e+00       1.7073041e-03
   5556       1.1193889e+00       1.1194908e+00       1.7069968e-03
   5557       1.1202525e+00       1.1194909e+00       1.7066896e-03
   5558       1.1210959e+00       1.1194912e+00       1.7063826e-03
   5559       1.1219163e+00       1.1194916e+00       1.7060757e-03
   5560       1.1227113e+00       1.1194922e+00       1.7057689e-03
   5561       1.1234784e+00       1.1194929e+00       1.7054623e-03
   5562       1.1242149e+00       1.1194938e+00       1.7051559e-03
   5563       1.1249184e+00       1.1194948e+00       1.7048497e-03
   5564       1.1255866e+00       1.1194959e+00       1.7045436e-03
   5565       1.1262166e+00       1.1194971e+00       1.7042378e-03
   5566       1.1268059e+00       1.1194984e+00       1.7039321e-03
   5567       1.1273522e+00       1.1194998e+00       1.7036266e-03
   5568       1.1278538e+00       1.1195013e+00       1.7033213e-03
   5569       1.1283083e+00       1.1195029e+00       1.7030162e-03
   5570       1.1287140e+00       1.1195045e+00       1.7027112e-03
   5571       1.1290693e+00       1.1195062e+00       1.7024064e-03
   5572       1.1293723e+00       1.1195080e+00       1.7021018e-03
   5573       1.1296212e+00       1.1195098e+00       1.7017974e-03
   5574       1.1298149e+00       1.1195117e+00       1.7014931e-03
   5575       1.1299521e+00       1.1195136e+00       1.7011889e-03
   5576       1.1300319e+00       1.1195154e+00       1.7008849e-03
   5577       1.1300537e+00       1.1195173e+00       1.7005809e-03
   5578       1.1300171e+00       1.1195192e+00       1.7002771e-03
   5579       1.1299217e+00       1.1195211e+00       1.6999734e-03
   5580       1.1297680e+00       1.1195229e+00       1.6996697e-03
   5581       1.1295568e+00       1.1195247e+00       1.6993661e-03
   5582       1.1292877e+00       1.1195265e+00       1.6990626e-03
   5583       1.1289611e+00       1.1195281e+00       1.6987591e-03
   5584       1.1285782e+00       1.1195298e+00       1.6984556e-03
   5585       1.1281401e+00       1.1195313e+00       1.6981522e-03
   5586       1.1276481e+00       1.1195328e+00       1.6978488e-03
   5587       1.1271035e+00       1.1195341e+00       1.6975455e-03
   5588       1.1265086e+00       1.1195354e+00       1.6972422e-03
   5589       1.1258658e+00       1.1195365e+00       1.6969389e-03
   5590       1.1251767e+00       1.1195375e+00       1.6966356e-03
   5591       1.1244436e+00       1.1195384e+00       1.6963324e-03
   5592       1.1236692e+00       1.1195391e+00       1.6960292e-03
   5593       1.1228558e+00       1.1195397e+00       1.6957260e-03
   5594       1.1220062e+00       1.1195402e+00       1.6954230e-03
   5595       1.1211233e+00       1.1195404e+00       1.6951200e-03
   5596       1.1202106e+00       1.1195406e+00       1.6948171e-03
   5597       1.1192713e+00       1.1195405e+00       1.6945142e-03
   5598       1.1183093e+00       1.1195403e+00       1.6942116e-03
   5599       1.1173282e+00       1.1195399e+00       1.6939090e-03
   5600       1.1163312e+00       1.1195393e+00       1.6936066e-03
   5601       1.1153223e+00       1.1195386e+00       1.6933044e-03
   5602       1.1143052e+00       1.1195376e+00       1.6930024e-03
   5603       1.1132836e+00       1.1195365e+00       1.6927006e-03
   5604       1.1122613e+00       1.1195352e+00       1.6923991e-03
   5605       1.1112430e+00       1.1195337e+00       1.6920978e-03
   5606       1.1102325e+00       1.1195321e+00       1.6917967e-03
   5607       1.1092335e+00       1.1195303e+00       1.6914960e-03
   5608       1.1082499e+00       1.1195282e+00       1.6911956e-03
   5609       1.1072854e+00       1.1195261e+00       1.6908955e-03
   5610       1.1063440e+00       1.1195237e+00       1.6905957e-03
   5611       1.1054294e+00       1.1195212e+00       1.6902963e-03
   5612       1.1045453e+00       1.1195185e+00       1.6899972e-03
   5613       1.1036954e+00       1.1195157e+00       1.6896984e-03
   5614       1.1028831e+00       1.1195127e+00       1.6894001e-03
   5615       1.1021118e+00       1.1195096e+00       1.6891020e-03
   5616       1.1013852e+00       1.1195064e+00       1.6888044e-03
   5617       1.1007065e+00       1.1195031e+00       1.6885070e-03
   5618       1.1000790e+00       1.1194996e+00       1.6882100e-03
   5619       1.0995054e+00       1.1194961e+00       1.6879133e-03
   5620       1.0989886e+00       1.1194924e+00       1.6876169e-03
   5621       1.0985306e+00       1.1194887e+00       1.6873208e-03
   5622       1.0981339e+00       1.1194849e+00       1.6870249e-03
   5623       1.0978008e+00       1.1194810e+00       1.6867293e-03
   5624       1.0975331e+00       1.1194771e+00       1.6864339e-03
   5625       1.0973326e+00       1.1194732e+00       1.6861387e-03
   5626       1.0972007e+00       1.1194692e+00       1.6858436e-03
   5627       1.0971391e+00       1.1194653e+00       1.6855487e-03
   5628       1.0971490e+00       1.1194613e+00       1.6852539e-03
   5629       1.0972314e+00       1.1194573e+00       1.6849591e-03
   5630       1.0973869e+00       1.1194534e+00       1.6846644e-03
   5631       1.0976163e+00       1.1194495e+00       1.6843697e-03
   5632       1.0979198e+00       1.1194457e+00       1.6840750e-03
   5633       1.0982975e+00       1.1194420e+00       1.6837802e-03
   5634       1.0987493e+00       1.1194383e+00       1.6834853e-03
   5635       1.0992751e+00       1.1194347e+00       1.6831904e-03
   5636       1.0998746e+00       1.1194312e+00       1.6828953e-03
   5637       1.1005468e+00       1.1194279e+00       1.6826001e-03
   5638       1.1012914e+00       1.1194247e+00       1.6823047e-03
   5639       1.1021078e+00       1.1194216e+00       1.6820092e-03
   5640       1.1029946e+00       1.1194187e+00       1.6817135e-03
   5641       1.1039504e+00       1.1194160e+00       1.6814176e-03
   5642       1.1049734e+00       1.1194134e+00       1.6811215e-03
   5643       1.1060623e+00       1.1194110e+00       1.6808253e-03
   5644       1.1072153e+00       1.1194089e+00       1.6805289e-03
   5645       1.1084300e+00       1.1194069e+00       1.6802323e-03
   5646       1.1097044e+00       1.1194052e+00       1.6799356e-03
   5647       1.1110363e+00       1.1194037e+00       1.6796387e-03
   5648       1.1124234e+00       1.1194025e+00       1.6793418e-03
   5649       1.1138632e+00       1.1194015e+00       1.6790448e-03
   5650       1.1153530e+00       1.1194008e+00       1.6787478e-03
   5651       1.1168903e+00       1.1194003e+00       1.6784508e-03
   5652       1.1184723e+00       1.1194002e+00       1.6781538e-03
   5653       1.1200961e+00       1.1194003e+00       1.6778570e-03
   5654       1.1217584e+00       1.1194007e+00       1.6775603e-03
   5655       1.1234561e+00       1.1194014e+00       1.6772638e-03
   5656       1.1251862e+00       1.1194025e+00       1.6769675e-03
   5657       1.1269456e+00       1.1194038e+00       1.6766716e-03
   5658       1.1287307e+00       1.1194054e+00       1.6763761e-03
   5659       1.1305382e+00       1.1194074e+00       1.6760810e-03
   5660       1.1323653e+00       1.1194097e+00       1.6757864e-03
   5661       1.1342085e+00       1.1194123e+00       1.6754925e-03
   5662       1.1360642e+00       1.1194153e+00       1.6751991e-03
   5663       1.1379293e+00       1.1194185e+00       1.6749065e-03
   5664       1.1398001e+00       1.1194221e+00       1.6746146e-03
   5665       1.1416733e+00       1.1194260e+00       1.6743236e-03
   5666       1.1435456e+00       1.1194303e+00       1.6740336e-03
   5667       1.1454136e+00       1.1194349e+00       1.6737444e-03
   5668       1.1472742e+00       1.1194398e+00       1.6734563e-03
   5669       1.1491245e+00       1.1194450e+00       1.6731693e-03
   5670       1.1509610e+00       1.1194506e+00       1.6728835e-03
   5671       1.1527807e+00       1.1194565e+00       1.6725988e-03
   5672       1.1545807e+00       1.1194627e+00       1.6723154e-03
   5673       1.1563577e+00       1.1194692e+00       1.6720333e-03
   5674       1.1581086e+00       1.1194760e+00       1.6717524e-03
   5675       1.1598307e+00       1.1194831e+00       1.6714730e-03
   5676       1.1615218e+00       1.1194905e+00       1.6711949e-03
   5677       1.1631791e+00       1.1194982e+00       1.6709182e-03
   5678       1.1647995e+00       1.1195062e+00       1.6706430e-03
   5679       1.1663807e+00       1.1195144e+00       1.6703692e-03
   5680       1.1679202e+00       1.1195229e+00       1.6700969e-03
   5681       1.1694158e+00       1.1195317e+00       1.6698260e-03
   5682       1.1708653e+00       1.1195408e+00       1.6695566e-03
   5683       1.1722667e+00       1.1195500e+00       1.6692886e-03
   5684       1.1736174e+00       1.1195596e+00       1.6690220e-03
   5685       1.1749156e+00       1.1195693e+00       1.6687568e-03
   5686       1.1761596e+00       1.1195792e+00       1.6684930e-03
   5687       1.1773480e+00       1.1195894e+00       1.6682305e-03
   5688       1.1784791e+00       1.1195998e+00       1.6679694e-03
   5689       1.1795511e+00       1.1196103e+00       1.6677095e-03
   5690       1.1805627e+00       1.1196210e+00       1.6674508e-03
   5691       1.1815127e+00       1.1196319e+00       1.6671932e-03
   5692       1.1823998e+00       1.1196429e+00       1.6669368e-03
   5693       1.1832230e+00       1.1196541e+00       1.6666814e-03
   5694       1.1839812e+00       1.1196654e+00       1.6664270e-03
   5695       1.1846737e+00       1.1196768e+00       1.6661735e-03
   5696       1.1853000e+00       1.1196883e+00       1.6659208e-03
   5697       1.1858590e+00       1.1196999e+00       1.6656689e-03
   5698       1.1863498e+00       1.1197116e+00       1.6654176e-03
   5699       1.1867726e+00       1.1197234e+00       1.6651669e-03
   5700       1.1871271e+00       1.1197352e+00       1.6649168e-03
   5701       1.1874125e+00       1.1197471e+00       1.6646671e-03
   5702       1.1876287e+00       1.1197590e+00       1.6644177e-03
   5703       1.1877757e+00       1.1197709e+00       1.6641686e-03
   5704       1.1878533e+00       1.1197829e+00       1.6639196e-03
   5705       1.1878612e+00       1.1197948e+00       1.6636708e-03
   5706       1.1877995e+00       1.1198067e+00       1.6634219e-03
   5707       1.1876685e+00       1.1198186e+00       1.6631729e-03
   5708       1.1874683e+00       1.1198304e+00       1.6629238e-03
   5709       1.1871998e+00       1.1198422e+00       1.6626744e-03
   5710       1.1868635e+00       1.1198540e+00       1.6624246e-03
   5711       1.1864602e+00       1.1198656e+00       1.6621744e-03
   5712       1.1859909e+00       1.1198772e+00       1.6619237e-03
   5713       1.1854558e+00       1.1198887e+00       1.6616725e-03
   5714       1.1848556e+00       1.1199001e+00       1.6614206e-03
   5715       1.1841913e+00       1.1199113e+00       1.6611679e-03
   5716       1.1834643e+00       1.1199224e+00       1.6609145e-03
   5717       1.1826750e+00       1.1199334e+00       1.6606603e-03
   5718       1.1818242e+00       1.1199442e+00       1.6604051e-03
   5719       1.1809134e+00       1.1199549e+00       1.6601490e-03
   5720       1.1799440e+00       1.1199654e+00       1.6598919e-03
   5721       1.1789170e+00       1.1199757e+00       1.6596337e-03
   5722       1.1778337e+00       1.1199858e+00       1.6593745e-03
   5723       1.1766955e+00       1.1199957e+00       1.6591141e-03
   5724       1.1755039e+00       1.1200054e+00       1.6588526e-03
   5725       1.1742608e+00       1.1200149e+00       1.6585899e-03
   5726       1.1729679e+00       1.1200241e+00       1.6583261e-03
   5727       1.1716265e+00       1.1200331e+00       1.6580610e-03
   5728       1.1702387e+00       1.1200419e+00       1.6577947e-03
   5729       1.1688060e+00       1.1200504e+00       1.6575272e-03
   5730       1.1673304e+00       1.1200587e+00       1.6572584e-03
   5731       1.1658136e+00       1.1200667e+00       1.6569885e-03
   5732       1.1642575e+00       1.1200744e+00       1.6567173e-03
   5733       1.1626645e+00       1.1200818e+00       1.6564450e-03
   5734       1.1610365e+00       1.1200889e+00       1.6561715e-03
   5735       1.1593755e+00       1.1200958e+00       1.6558969e-03
   5736       1.1576840e+00       1.1201023e+00       1.6556212e-03
   5737       1.1559637e+00       1.1201086e+00       1.6553444e-03
   5738       1.1542162e+00       1.1201145e+00       1.6550666e-03
   5739       1.1524438e+00       1.1201202e+00       1.6547878e-03
   5740       1.1506488e+00       1.1201255e+00       1.6545081e-03
   5741       1.1488332e+00       1.1201305e+00       1.6542274e-03
   5742       1.1469997e+00       1.1201352e+00       1.6539460e-03
   5743       1.1451501e+00       1.1201395e+00       1.6536637e-03
   5744       1.1432866e+00       1.1201436e+00       1.6533807e-03
   5745       1.1414115e+00       1.1201473e+00       1.6530971e-03
   5746       1.1395269e+00       1.1201506e+00       1.6528128e-03
   5747       1.1376347e+00       1.1201537e+00       1.6525280e-03
   5748       1.1357373e+00       1.1201564e+00       1.6522427e-03
   5749       1.1338372e+00       1.1201588e+00       1.6519571e-03
   5750       1.1319367e+00       1.1201608e+00       1.6516710e-03
   5751       1.1300371e+00       1.1201625e+00       1.6513847e-03
   5752       1.1281403e+00       1.1201639e+00       1.6510982e-03
   5753       1.1262484e+00       1.1201650e+00       1.6508115e-03
   5754       1.1243631e+00       1.1201657e+00       1.6505248e-03
   5755       1.1224862e+00       1.1201661e+00       1.6502381e-03
   5756       1.1206197e+00       1.1201662e+00       1.6499514e-03
   5757       1.1187654e+00       1.1201659e+00       1.6496648e-03
   5758       1.1169248e+00       1.1201654e+00       1.6493784e-03
   5759       1.1150997e+00       1.1201645e+00       1.6490922e-03
   5760       1.1132913e+00       1.1201633e+00       1.6488063e-03
   5761       1.1115011e+00       1.1201618e+00       1.6485208e-03
   5762       1.1097308e+00       1.1201600e+00       1.6482357e-03
   5763       1.1079816e+00       1.1201579e+00       1.6479511e-03
   5764       1.1062549e+00       1.1201555e+00       1.6476669e-03
   5765       1.1045523e+00       1.1201528e+00       1.6473834e-03
   5766       1.1028746e+00       1.1201498e+00       1.6471004e-03
   5767       1.1012228e+00       1.1201465e+00       1.6468180e-03
   5768       1.0995980e+00       1.1201429e+00       1.6465364e-03
   5769       1.0980013e+00       1.1201391e+00       1.6462554e-03
   5770       1.0964331e+00       1.1201350e+00       1.6459753e-03
   5771       1.0948941e+00       1.1201306e+00       1.6456958e-03
   5772       1.0933849e+00       1.1201260e+00       1.6454173e-03
   5773       1.0919058e+00       1.1201211e+00       1.6451395e-03
   5774       1.0904579e+00       1.1201159e+00       1.6448626e-03
   5775       1.0890417e+00       1.1201106e+00       1.6445866e-03
   5776       1.0876572e+00       1.1201049e+00       1.6443114e-03
   5777       1.0863046e+00       1.1200991e+00       1.6440372e-03
   5778       1.0849837e+00       1.1200930e+00       1.6437639e-03
   5779       1.0836945e+00       1.1200867e+00       1.6434915e-03
   5780       1.0824370e+00       1.1200802e+00       1.6432201e-03
   5781       1.0812116e+00       1.1200735e+00       1.6429496e-03
   5782       1.0800180e+00       1.1200665e+00       1.6426801e-03
   5783       1.0788557e+00       1.1200594e+00       1.6424115e-03
   5784       1.0777243e+00       1.1200521e+00       1.6421438e-03
   5785       1.0766238e+00       1.1200446e+00       1.6418771e-03
   5786       1.0755535e+00       1.1200369e+00       1.6416114e-03
   5787       1.0745128e+00       1.1200290e+00       1.6413465e-03
   5788       1.0735009e+00       1.1200210e+00       1.6410827e-03
   5789       1.0725174e+00       1.1200128e+00       1.6408197e-03
   5790       1.0715614e+00       1.1200044e+00       1.6405576e-03
   5791       1.0706318e+00       1.1199959e+00       1.6402965e-03
   5792       1.0697279e+00       1.1199872e+00       1.6400363e-03
   5793       1.0688485e+00       1.1199784e+00       1.6397769e-03
   5794       1.0679927e+00       1.1199694e+00       1.6395184e-03
   5795       1.0671594e+00       1.1199603e+00       1.6392609e-03
   5796       1.0663479e+00       1.1199511e+00       1.6390041e-03
   5797       1.0655573e+00       1.1199417e+00       1.6387482e-03
   5798       1.0647861e+00       1.1199322e+00       1.6384932e-03
   5799       1.0640332e+00       1.1199225e+00       1.6382390e-03
   5800       1.0632973e+00       1.1199128e+00       1.6379857e-03
   5801       1.0625772e+00       1.1199029e+00       1.6377331e-03
   5802       1.0618715e+00       1.1198929e+00       1.6374814e-03
   5803       1.0611793e+00       1.1198828e+00       1.6372305e-03
   5804       1.0604998e+00       1.1198725e+00       1.6369803e-03
   5805       1.0598317e+00       1.1198622e+00       1.6367310e-03
   5806       1.0591734e+00       1.1198517e+00       1.6364825e-03
   5807       1.0585239e+00       1.1198412e+00       1.6362348e-03
   5808       1.0578816e+00       1.1198305e+00       1.6359878e-03
   5809       1.0572450e+00       1.1198197e+00       1.6357417e-03
   5810       1.0566132e+00       1.1198088e+00       1.6354963e-03
   5811       1.0559849e+00       1.1197979e+00       1.6352517e-03
   5812       1.0553591e+00       1.1197868e+00       1.6350080e-03
   5813       1.0547349e+00       1.1197756e+00       1.6347650e-03
   5814       1.0541113e+00       1.1197643e+00       1.6345228e-03
   5815       1.0534872e+00       1.1197529e+00       1.6342815e-03
   5816       1.0528617e+00       1.1197414e+00       1.6340410e-03
   5817       1.0522340e+00       1.1197298e+00       1.6338013e-03
   5818       1.0516033e+00       1.1197181e+00       1.6335624e-03
   5819       1.0509691e+00       1.1197063e+00       1.6333244e-03
   5820       1.0503308e+00       1.1196943e+00       1.6330872e-03
   5821       1.0496876e+00       1.1196823e+00       1.6328510e-03
   5822       1.0490391e+00       1.1196702e+00       1.6326156e-03
   5823       1.0483850e+00       1.1196579e+00       1.6323811e-03
   5824       1.0477249e+00       1.1196456e+00       1.6321476e-03
   5825       1.0470586e+00       1.1196331e+00       1.6319149e-03
   5826       1.0463857e+00       1.1196206e+00       1.6316833e-03
   5827       1.0457060e+00       1.1196079e+00       1.6314525e-03
   5828       1.0450199e+00       1.1195951e+00       1.6312228e-03
   5829       1.0443271e+00       1.1195822e+00       1.6309941e-03
   5830       1.0436277e+00       1.1195691e+00       1.6307663e-03
   5831       1.0429220e+00       1.1195560e+00       1.6305396e-03
   5832       1.0422099e+00       1.1195427e+00       1.6303140e-03
   5833       1.0414920e+00       1.1195293e+00       1.6300894e-03
   5834       1.0407692e+00       1.1195158e+00       1.6298659e-03
   5835       1.0400419e+00       1.1195022e+00       1.6296435e-03
   5836       1.0393106e+00       1.1194885e+00       1.6294222e-03
   5837       1.0385763e+00       1.1194746e+00       1.6292020e-03
   5838       1.0378396e+00       1.1194606e+00       1.6289829e-03
   5839       1.0371009e+00       1.1194465e+00       1.6287650e-03
   5840       1.0363615e+00       1.1194323e+00       1.6285482e-03
   5841       1.0356224e+00       1.1194180e+00       1.6283326e-03
   5842       1.0348845e+00       1.1194035e+00       1.6281182e-03
   5843       1.0341487e+00       1.1193889e+00       1.6279049e-03
   5844       1.0334161e+00       1.1193742e+00       1.6276928e-03
   5845       1.0326876e+00       1.1193594e+00       1.6274819e-03
   5846       1.0319642e+00       1.1193444e+00       1.6272722e-03
   5847       1.0312467e+00       1.1193293e+00       1.6270636e-03
   5848       1.0305362e+00       1.1193142e+00       1.6268563e-03
   5849       1.0298346e+00       1.1192989e+00       1.6266500e-03
   5850       1.0291431e+00       1.1192834e+00       1.6264450e-03
   5851       1.0284627e+00       1.1192679e+00       1.6262411e-03
   5852       1.0277948e+00       1.1192523e+00       1.6260383e-03
   5853       1.0271398e+00       1.1192366e+00       1.6258367e-03
   5854       1.0264990e+00       1.1192207e+00       1.6256361e-03
   5855       1.0258737e+00       1.1192048e+00       1.6254366e-03
   5856       1.0252652e+00       1.1191887e+00       1.6252382e-03
   5857       1.0246743e+00       1.1191726e+00       1.6250408e-03
   5858       1.0241018e+00       1.1191564e+00       1.6248445e-03
   5859       1.0235489e+00       1.1191400e+00       1.6246491e-03
   5860       1.0230168e+00       1.1191236e+00       1.6244546e-03
   5861       1.0225067e+00       1.1191072e+00       1.6242611e-03
   5862       1.0220196e+00       1.1190906e+00       1.6240685e-03
   5863       1.0215562e+00       1.1190740e+00       1.6238767e-03
   5864       1.0211176e+00       1.1190573e+00       1.6236857e-03
   5865       1.0207045e+00       1.1190405e+00       1.6234954e-03
   5866       1.0203180e+00       1.1190237e+00       1.6233059e-03
   5867       1.0199592e+00       1.1190068e+00       1.6231170e-03
   5868       1.0196291e+00       1.1189898e+00       1.6229288e-03
   5869       1.0193287e+00       1.1189729e+00       1.6227411e-03
   5870       1.0190591e+00       1.1189558e+00       1.6225539e-03
   5871       1.0188208e+00       1.1189388e+00       1.6223672e-03
   5872       1.0186146e+00       1.1189217e+00       1.6221808e-03
   5873       1.0184416e+00       1.1189046e+00       1.6219948e-03
   5874       1.0183026e+00       1.1188875e+00       1.6218091e-03
   5875       1.0181980e+00       1.1188703e+00       1.6216236e-03
   5876       1.0181286e+00       1.1188532e+00       1.6214383e-03
   5877       1.0180950e+00       1.1188360e+00       1.6212530e-03
   5878       1.0180979e+00       1.1188189e+00       1.6210678e-03
   5879       1.0181380e+00       1.1188018e+00       1.6208825e-03
   5880       1.0182162e+00       1.1187847e+00       1.6206971e-03
   5881       1.0183332e+00       1.1187676e+00       1.6205115e-03
   5882       1.0184898e+00       1.1187505e+00       1.6203257e-03
   5883       1.0186863e+00       1.1187335e+00       1.6201396e-03
   5884       1.0189233e+00       1.1187166e+00       1.6199530e-03
   5885       1.0192018e+00       1.1186996e+00       1.6197660e-03
   5886       1.0195219e+00       1.1186828e+00       1.6195784e-03
   5887       1.0198840e+00       1.1186660e+00       1.6193903e-03
   5888       1.0202884e+00       1.1186493e+00       1.6192014e-03
   5889       1.0207355e+00       1.1186327e+00       1.6190118e-03
   5890       1.0212257e+00       1.1186161e+00       1.6188214e-03
   5891       1.0217597e+00       1.1185997e+00       1.6186301e-03
   5892       1.0223376e+00       1.1185834e+00       1.6184379e-03
