#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   4912       7.9113403e-01       8.0470187e-01       1.3418595e-03
   4913       7.8990124e-01       8.0469886e-01       1.3415897e-03
   4914       7.8871430e-01       8.0469561e-01       1.3413207e-03
   4915       7.8757448e-01       8.0469213e-01       1.3410523e-03
   4916       7.8648295e-01       8.0468842e-01       1.3407846e-03
   4917       7.8544084e-01       8.0468451e-01       1.3405177e-03
   4918       7.8444951e-01       8.0468039e-01       1.3402514e-03
   4919       7.8351011e-01       8.0467609e-01       1.3399858e-03
   4920       7.8262407e-01       8.0467161e-01       1.3397210e-03
   4921       7.8179247e-01       8.0466696e-01       1.3394568e-03
   4922       7.8101554e-01       8.0466215e-01       1.3391933e-03
   4923       7.8029360e-01       8.0465720e-01       1.3389304e-03
   4924       7.7962720e-01       8.0465212e-01       1.3386681e-03
   4925       7.7901805e-01       8.0464691e-01       1.3384064e-03
   4926       7.7846665e-01       8.0464160e-01       1.3381453e-03
   4927       7.7797259e-01       8.0463619e-01       1.3378846e-03
   4928       7.7753574e-01       8.0463069e-01       1.3376245e-03
   4929       7.7715580e-01       8.0462511e-01       1.3373647e-03
   4930       7.7683260e-01       8.0461948e-01       1.3371053e-03
   4931       7.7656557e-01       8.0461379e-01       1.3368462e-03
   4932       7.7635473e-01       8.0460806e-01       1.3365875e-03
   4933       7.7619998e-01       8.0460230e-01       1.3363289e-03
   4934       7.7610048e-01       8.0459652e-01       1.3360706e-03
   4935       7.7605523e-01       8.0459074e-01       1.3358124e-03
   4936       7.7606344e-01       8.0458496e-01       1.3355542e-03
   4937       7.7612412e-01       8.0457919e-01       1.3352962e-03
   4938       7.7623679e-01       8.0457345e-01       1.3350381e-03
   4939       7.7640074e-01       8.0456775e-01       1.3347800e-03
   4940       7.7661382e-01       8.0456209e-01       1.3345218e-03
   4941       7.7687421e-01       8.0455649e-01       1.3342634e-03
   4942       7.7718193e-01       8.0455095e-01       1.3340049e-03
   4943       7.7753532e-01       8.0454548e-01       1.3337463e-03
   4944       7.7793165e-01       8.0454010e-01       1.3334874e-03
   4945       7.7836961e-01       8.0453481e-01       1.3332282e-03
   4946       7.7884783e-01       8.0452961e-01       1.3329687e-03
   4947       7.7936436e-01       8.0452453e-01       1.3327090e-03
   4948       7.7991725e-01       8.0451955e-01       1.3324489e-03
   4949       7.8050498e-01       8.0451470e-01       1.3321885e-03
   4950       7.8112610e-01       8.0450998e-01       1.3319278e-03
   4951       7.8177857e-01       8.0450539e-01       1.3316667e-03
   4952       7.8245987e-01       8.0450093e-01       1.3314052e-03
   4953       7.8316826e-01       8.0449663e-01       1.3311434e-03
   4954       7.8390215e-01       8.0449247e-01       1.3308812e-03
   4955       7.8465955e-01       8.0448847e-01       1.3306186e-03
   4956       7.8543895e-01       8.0448462e-01       1.3303556e-03
   4957       7.8623850e-01       8.0448094e-01       1.3300924e-03
   4958       7.8705599e-01       8.0447743e-01       1.3298287e-03
   4959       7.8788988e-01       8.0447408e-01       1.3295648e-03
   4960       7.8873795e-01       8.0447091e-01       1.3293005e-03
   4961       7.8959893e-01       8.0446791e-01       1.3290359e-03
   4962       7.9047143e-01       8.0446509e-01       1.3287711e-03
   4963       7.9135266e-01       8.0446245e-01       1.3285060e-03
   4964       7.9224182e-01       8.0445999e-01       1.3282406e-03
   4965       7.9313859e-01       8.0445771e-01       1.3279751e-03
   4966       7.9404045e-01       8.0445561e-01       1.3277093e-03
   4967       7.9494464e-01       8.0445369e-01       1.3274434e-03
   4968       7.9584947e-01       8.0445196e-01       1.3271773e-03
   4969       7.9675342e-01       8.0445041e-01       1.3269111e-03
   4970       7.9765579e-01       8.0444905e-01       1.3266448e-03
   4971       7.9855544e-01       8.0444786e-01       1.3263785e-03
   4972       7.9945066e-01       8.0444686e-01       1.3261121e-03
   4973       8.0034028e-01       8.0444603e-01       1.3258457e-03
   4974       8.0122293e-01       8.0444538e-01       1.3255793e-03
   4975       8.0209730e-01       8.0444491e-01       1.3253129e-03
   4976       8.0296252e-01       8.0444461e-01       1.3250466e-03
   4977       8.0381767e-01       8.0444449e-01       1.3247804e-03
   4978       8.0466132e-01       8.0444453e-01       1.3245143e-03
   4979       8.0549273e-01       8.0444474e-01       1.3242483e-03
   4980       8.0631209e-01       8.0444512e-01       1.3239824e-03
   4981       8.0711906e-01       8.0444565e-01       1.3237167e-03
   4982       8.0791205e-01       8.0444635e-01       1.3234512e-03
   4983       8.0868912e-01       8.0444720e-01       1.3231859e-03
   4984       8.0944994e-01       8.0444820e-01       1.3229208e-03
   4985       8.1019392e-01       8.0444936e-01       1.3226559e-03
   4986       8.1091979e-01       8.0445065e-01       1.3223913e-03
   4987       8.1162737e-01       8.0445209e-01       1.3221269e-03
   4988       8.1231645e-01       8.0445367e-01       1.3218628e-03
   4989       8.1298646e-01       8.0445538e-01       1.3215989e-03
   4990       8.1363704e-01       8.0445722e-01       1.3213353e-03
   4991       8.1426833e-01       8.0445919e-01       1.3210721e-03
   4992       8.1487989e-01       8.0446127e-01       1.3208091e-03
   4993       8.1547146e-01       8.0446348e-01       1.3205464e-03
   4994       8.1604306e-01       8.0446580e-01       1.3202840e-03
   4995       8.1659492e-01       8.0446822e-01       1.3200219e-03
   4996       8.1712730e-01       8.0447076e-01       1.3197601e-03
   4997       8.1763987e-01       8.0447339e-01       1.3194986e-03
   4998       8.1813311e-01       8.0447613e-01       1.3192375e-03
   4999       8.1860770e-01       8.0447895e-01       1.3189766e-03
   5000       8.1906353e-01       8.0448187e-01       1.3187160e-03
   5001       8.1950060e-01       8.0448487e-01       1.3184557e-03
   5002       8.1991936e-01       8.0448796e-01       1.3181958e-03
   5003       8.2032043e-01       8.0449112e-01       1.3179361e-03
   5004       8.2070475e-01       8.0449436e-01       1.3176767e-03
   5005       8.2107262e-01       8.0449768e-01       1.3174176e-03
   5006       8.2142441e-01       8.0450106e-01       1.3171588e-03
   5007       8.2176095e-01       8.0450450e-01       1.3169002e-03
   5008       8.2208358e-01       8.0450802e-01       1.3166419e-03
   5009       8.2239314e-01       8.0451159e-01       1.3163839e-03
   5010       8.2268997e-01       8.0451521e-01       1.3161262e-03
   5011       8.2297562e-01       8.0451890e-01       1.3158687e-03
   5012       8.2325135e-01       8.0452264e-01       1.3156114e-03
   5013       8.2351747e-01       8.0452642e-01       1.3153545e-03
   5014       8.2377432e-01       8.0453026e-01       1.3150977e-03
   5015       8.2402368e-01       8.0453415e-01       1.3148412e-03
   5016       8.2426639e-01       8.0453808e-01       1.3145850e-03
   5017       8.2450381e-01       8.0454206e-01       1.3143290e-03
   5018       8.2473643e-01       8.0454609e-01       1.3140732e-03
   5019       8.2496395e-01       8.0455016e-01       1.3138177e-03
   5020       8.2518703e-01       8.0455427e-01       1.3135624e-03
   5021       8.2540621e-01       8.0455842e-01       1.3133074e-03
   5022       8.2562232e-01       8.0456261e-01       1.3130525e-03
   5023       8.2583502e-01       8.0456685e-01       1.3127980e-03
   5024       8.2604535e-01       8.0457113e-01       1.3125436e-03
   5025       8.2625357e-01       8.0457544e-01       1.3122895e-03
   5026       8.2645973e-01       8.0457979e-01       1.3120356e-03
   5027       8.2666410e-01       8.0458419e-01       1.3117820e-03
   5028       8.2686715e-01       8.0458862e-01       1.3115286e-03
   5029       8.2706929e-01       8.0459309e-01       1.3112754e-03
   5030       8.2726960e-01       8.0459760e-01       1.3110225e-03
   5031       8.2746752e-01       8.0460214e-01       1.3107698e-03
   5032       8.2766298e-01       8.0460673e-01       1.3105173e-03
   5033       8.2785579e-01       8.0461135e-01       1.3102650e-03
   5034       8.2804577e-01       8.0461600e-01       1.3100130e-03
   5035       8.2823242e-01       8.0462069e-01       1.3097612e-03
   5036       8.2841515e-01       8.0462542e-01       1.3095097e-03
   5037       8.2859323e-01       8.0463017e-01       1.3092584e-03
   5038       8.2876590e-01       8.0463497e-01       1.3090072e-03
   5039       8.2893217e-01       8.0463979e-01       1.3087564e-03
   5040       8.2909114e-01       8.0464464e-01       1.3085057e-03
   5041       8.2924194e-01       8.0464952e-01       1.3082552e-03
   5042       8.2938345e-01       8.0465442e-01       1.3080049e-03
   5043       8.2951439e-01       8.0465935e-01       1.3077548e-03
   5044       8.2963346e-01       8.0466430e-01       1.3075049e-03
   5045       8.2973913e-01       8.0466927e-01       1.3072552e-03
   5046       8.2983019e-01       8.0467426e-01       1.3070057e-03
   5047       8.2990537e-01       8.0467926e-01       1.3067563e-03
   5048       8.2996295e-01       8.0468427e-01       1.3065070e-03
   5049       8.3000176e-01       8.0468928e-01       1.3062578e-03
   5050       8.3002189e-01       8.0469430e-01       1.3060088e-03
   5051       8.3002199e-01       8.0469931e-01       1.3057599e-03
   5052       8.2999996e-01       8.0470432e-01       1.3055110e-03
   5053       8.2995481e-01       8.0470932e-01       1.3052622e-03
   5054       8.2988476e-01       8.0471430e-01       1.3050135e-03
   5055       8.2978815e-01       8.0471926e-01       1.3047647e-03
   5056       8.2966378e-01       8.0472419e-01       1.3045160e-03
   5057       8.2951026e-01       8.0472910e-01       1.3042672e-03
   5058       8.2932650e-01       8.0473396e-01       1.3040184e-03
   5059       8.2911224e-01       8.0473878e-01       1.3037696e-03
   5060       8.2886675e-01       8.0474355e-01       1.3035206e-03
   5061       8.2858831e-01       8.0474826e-01       1.3032716e-03
   5062       8.2827627e-01       8.0475291e-01       1.3030224e-03
   5063       8.2792997e-01       8.0475748e-01       1.3027731e-03
   5064       8.2754886e-01       8.0476198e-01       1.3025236e-03
   5065       8.2713261e-01       8.0476640e-01       1.3022739e-03
   5066       8.2668070e-01       8.0477073e-01       1.3020241e-03
   5067       8.2619309e-01       8.0477495e-01       1.3017740e-03
   5068       8.2566969e-01       8.0477908e-01       1.3015236e-03
   5069       8.2511031e-01       8.0478309e-01       1.3012730e-03
   5070       8.2451539e-01       8.0478698e-01       1.3010222e-03
   5071       8.2388535e-01       8.0479075e-01       1.3007711e-03
   5072       8.2322052e-01       8.0479438e-01       1.3005197e-03
   5073       8.2252162e-01       8.0479787e-01       1.3002680e-03
   5074       8.2178892e-01       8.0480122e-01       1.3000161e-03
   5075       8.2102257e-01       8.0480442e-01       1.2997639e-03
   5076       8.2022323e-01       8.0480746e-01       1.2995113e-03
   5077       8.1939249e-01       8.0481033e-01       1.2992586e-03
   5078       8.1853142e-01       8.0481303e-01       1.2990055e-03
   5079       8.1764059e-01       8.0481556e-01       1.2987522e-03
   5080       8.1672097e-01       8.0481790e-01       1.2984987e-03
   5081       8.1577379e-01       8.0482006e-01       1.2982449e-03
   5082       8.1480042e-01       8.0482202e-01       1.2979909e-03
   5083       8.1380218e-01       8.0482379e-01       1.2977368e-03
   5084       8.1278036e-01       8.0482535e-01       1.2974824e-03
   5085       8.1173744e-01       8.0482671e-01       1.2972280e-03
   5086       8.1067534e-01       8.0482786e-01       1.2969735e-03
   5087       8.0959458e-01       8.0482880e-01       1.2967188e-03
   5088       8.0849672e-01       8.0482952e-01       1.2964642e-03
   5089       8.0738406e-01       8.0483002e-01       1.2962095e-03
   5090       8.0625863e-01       8.0483030e-01       1.2959549e-03
   5091       8.0512245e-01       8.0483036e-01       1.2957003e-03
   5092       8.0397689e-01       8.0483019e-01       1.2954459e-03
   5093       8.0282330e-01       8.0482980e-01       1.2951916e-03
   5094       8.0166415e-01       8.0482918e-01       1.2949375e-03
   5095       8.0050080e-01       8.0482833e-01       1.2946836e-03
   5096       7.9933435e-01       8.0482725e-01       1.2944300e-03
   5097       7.9816669e-01       8.0482594e-01       1.2941767e-03
   5098       7.9699994e-01       8.0482441e-01       1.2939237e-03
   5099       7.9583623e-01       8.0482264e-01       1.2936712e-03
   5100       7.9467712e-01       8.0482065e-01       1.2934190e-03
   5101       7.9352396e-01       8.0481844e-01       1.2931674e-03
   5102       7.9237909e-01       8.0481600e-01       1.2929162e-03
   5103       7.9124407e-01       8.0481334e-01       1.2926656e-03
   5104       7.9011949e-01       8.0481046e-01       1.2924155e-03
   5105       7.8900683e-01       8.0480737e-01       1.2921661e-03
   5106       7.8790781e-01       8.0480406e-01       1.2919172e-03
   5107       7.8682377e-01       8.0480054e-01       1.2916691e-03
   5108       7.8575553e-01       8.0479681e-01       1.2914216e-03
   5109       7.8470360e-01       8.0479288e-01       1.2911748e-03
   5110       7.8366881e-01       8.0478874e-01       1.2909287e-03
   5111       7.8265302e-01       8.0478441e-01       1.2906834e-03
   5112       7.8165811e-01       8.0477989e-01       1.2904389e-03
   5113       7.8068409e-01       8.0477517e-01       1.2901951e-03
   5114       7.7973076e-01       8.0477028e-01       1.2899521e-03
   5115       7.7879855e-01       8.0476520e-01       1.2897099e-03
   5116       7.7788799e-01       8.0475995e-01       1.2894685e-03
   5117       7.7699967e-01       8.0475452e-01       1.2892279e-03
   5118       7.7613345e-01       8.0474893e-01       1.2889881e-03
   5119       7.7528906e-01       8.0474317e-01       1.2887492e-03
   5120       7.7446662e-01       8.0473726e-01       1.2885110e-03
   5121       7.7366629e-01       8.0473119e-01       1.2882737e-03
   5122       7.7288880e-01       8.0472498e-01       1.2880372e-03
   5123       7.7213389e-01       8.0471861e-01       1.2878015e-03
   5124       7.7140105e-01       8.0471211e-01       1.2875666e-03
   5125       7.7069001e-01       8.0470547e-01       1.2873325e-03
   5126       7.7000016e-01       8.0469870e-01       1.2870991e-03
   5127       7.6933112e-01       8.0469181e-01       1.2868666e-03
   5128       7.6868284e-01       8.0468478e-01       1.2866348e-03
   5129       7.6805486e-01       8.0467764e-01       1.2864037e-03
   5130       7.6744729e-01       8.0467038e-01       1.2861734e-03
   5131       7.6685985e-01       8.0466302e-01       1.2859439e-03
   5132       7.6629106e-01       8.0465554e-01       1.2857151e-03
   5133       7.6574014e-01       8.0464796e-01       1.2854869e-03
   5134       7.6520622e-01       8.0464027e-01       1.2852595e-03
   5135       7.6468857e-01       8.0463249e-01       1.2850328e-03
   5136       7.6418704e-01       8.0462462e-01       1.2848067e-03
   5137       7.6370144e-01       8.0461665e-01       1.2845813e-03
   5138       7.6323134e-01       8.0460860e-01       1.2843565e-03
   5139       7.6277643e-01       8.0460046e-01       1.2841324e-03
   5140       7.6233554e-01       8.0459223e-01       1.2839089e-03
   5141       7.6190786e-01       8.0458393e-01       1.2836860e-03
   5142       7.6149351e-01       8.0457555e-01       1.2834637e-03
   5143       7.6109188e-01       8.0456710e-01       1.2832420e-03
   5144       7.6070236e-01       8.0455857e-01       1.2830208e-03
   5145       7.6032592e-01       8.0454997e-01       1.2828003e-03
   5146       7.5996214e-01       8.0454131e-01       1.2825803e-03
   5147       7.5960986e-01       8.0453258e-01       1.2823608e-03
   5148       7.5926916e-01       8.0452379e-01       1.2821418e-03
   5149       7.5893965e-01       8.0451493e-01       1.2819234e-03
   5150       7.5862099e-01       8.0450602e-01       1.2817054e-03
   5151       7.5831335e-01       8.0449705e-01       1.2814880e-03
   5152       7.5801714e-01       8.0448803e-01       1.2812710e-03
   5153       7.5773232e-01       8.0447896e-01       1.2810545e-03
   5154       7.5745891e-01       8.0446984e-01       1.2808384e-03
   5155       7.5719700e-01       8.0446067e-01       1.2806228e-03
   5156       7.5694657e-01       8.0445145e-01       1.2804076e-03
   5157       7.5670794e-01       8.0444219e-01       1.2801927e-03
   5158       7.5648176e-01       8.0443289e-01       1.2799783e-03
   5159       7.5626859e-01       8.0442356e-01       1.2797642e-03
   5160       7.5606925e-01       8.0441419e-01       1.2795505e-03
   5161       7.5588488e-01       8.0440478e-01       1.2793372e-03
   5162       7.5571562e-01       8.0439535e-01       1.2791241e-03
   5163       7.5556204e-01       8.0438589e-01       1.2789113e-03
   5164       7.5542549e-01       8.0437641e-01       1.2786988e-03
   5165       7.5530698e-01       8.0436691e-01       1.2784865e-03
   5166       7.5520777e-01       8.0435740e-01       1.2782745e-03
   5167       7.5512805e-01       8.0434787e-01       1.2780626e-03
   5168       7.5506799e-01       8.0433833e-01       1.2778508e-03
   5169       7.5502851e-01       8.0432879e-01       1.2776392e-03
   5170       7.5501020e-01       8.0431925e-01       1.2774277e-03
   5171       7.5501360e-01       8.0430972e-01       1.2772163e-03
   5172       7.5503984e-01       8.0430019e-01       1.2770048e-03
   5173       7.5509038e-01       8.0429068e-01       1.2767934e-03
   5174       7.5516583e-01       8.0428119e-01       1.2765819e-03
   5175       7.5526644e-01       8.0427171e-01       1.2763704e-03
   5176       7.5539324e-01       8.0426227e-01       1.2761587e-03
   5177       7.5554772e-01       8.0425286e-01       1.2759469e-03
   5178       7.5573078e-01       8.0424349e-01       1.2757349e-03
   5179       7.5594305e-01       8.0423416e-01       1.2755227e-03
   5180       7.5618476e-01       8.0422489e-01       1.2753102e-03
   5181       7.5645612e-01       8.0421567e-01       1.2750973e-03
   5182       7.5675817e-01       8.0420651e-01       1.2748842e-03
   5183       7.5709190e-01       8.0419742e-01       1.2746706e-03
   5184       7.5745771e-01       8.0418840e-01       1.2744566e-03
   5185       7.5785683e-01       8.0417947e-01       1.2742421e-03
   5186       7.5829025e-01       8.0417062e-01       1.2740271e-03
   5187       7.5875778e-01       8.0416186e-01       1.2738116e-03
   5188       7.5925974e-01       8.0415321e-01       1.2735955e-03
   5189       7.5979680e-01       8.0414466e-01       1.2733787e-03
   5190       7.6036955e-01       8.0413623e-01       1.2731613e-03
   5191       7.6097818e-01       8.0412791e-01       1.2729432e-03
   5192       7.6162257e-01       8.0411973e-01       1.2727243e-03
   5193       7.6230309e-01       8.0411167e-01       1.2725047e-03
   5194       7.6302004e-01       8.0410376e-01       1.2722843e-03
   5195       7.6377367e-01       8.0409600e-01       1.2720631e-03
   5196       7.6456437e-01       8.0408839e-01       1.2718410e-03
   5197       7.6539168e-01       8.0408094e-01       1.2716181e-03
   5198       7.6625542e-01       8.0407367e-01       1.2713943e-03
   5199       7.6715557e-01       8.0406657e-01       1.2711696e-03
   5200       7.6809240e-01       8.0405965e-01       1.2709440e-03
   5201       7.6906734e-01       8.0405292e-01       1.2707174e-03
   5202       7.7007957e-01       8.0404639e-01       1.2704899e-03
   5203       7.7112754e-01       8.0404006e-01       1.2702615e-03
   5204       7.7221106e-01       8.0403395e-01       1.2700321e-03
   5205       7.7332979e-01       8.0402805e-01       1.2698018e-03
   5206       7.7448339e-01       8.0402237e-01       1.2695706e-03
   5207       7.7567210e-01       8.0401693e-01       1.2693384e-03
   5208       7.7689586e-01       8.0401172e-01       1.2691054e-03
   5209       7.7815375e-01       8.0400676e-01       1.2688715e-03
   5210       7.7944457e-01       8.0400204e-01       1.2686367e-03
   5211       7.8076732e-01       8.0399758e-01       1.2684010e-03
   5212       7.8212154e-01       8.0399339e-01       1.2681646e-03
   5213       7.8350665e-01       8.0398946e-01       1.2679274e-03
   5214       7.8492169e-01       8.0398580e-01       1.2676895e-03
   5215       7.8636588e-01       8.0398242e-01       1.2674510e-03
   5216       7.8783853e-01       8.0397932e-01       1.2672117e-03
   5217       7.8933907e-01       8.0397652e-01       1.2669720e-03
   5218       7.9086787e-01       8.0397401e-01       1.2667316e-03
   5219       7.9242333e-01       8.0397179e-01       1.2664909e-03
   5220       7.9400268e-01       8.0396988e-01       1.2662497e-03
   5221       7.9560468e-01       8.0396828e-01       1.2660082e-03
   5222       7.9722875e-01       8.0396699e-01       1.2657664e-03
   5223       7.9887350e-01       8.0396601e-01       1.2655244e-03
   5224       8.0053714e-01       8.0396536e-01       1.2652823e-03
   5225       8.0221863e-01       8.0396502e-01       1.2650402e-03
   5226       8.0391659e-01       8.0396501e-01       1.2647981e-03
   5227       8.0562948e-01       8.0396533e-01       1.2645562e-03
   5228       8.0735654e-01       8.0396598e-01       1.2643145e-03
   5229       8.0909624e-01       8.0396696e-01       1.2640731e-03
   5230       8.1084668e-01       8.0396828e-01       1.2638321e-03
   5231       8.1260648e-01       8.0396993e-01       1.2635916e-03
   5232       8.1437382e-01       8.0397192e-01       1.2633516e-03
   5233       8.1614710e-01       8.0397425e-01       1.2631123e-03
   5234       8.1792488e-01       8.0397691e-01       1.2628738e-03
   5235       8.1970579e-01       8.0397991e-01       1.2626361e-03
   5236       8.2148777e-01       8.0398326e-01       1.2623994e-03
   5237       8.2326976e-01       8.0398694e-01       1.2621637e-03
   5238       8.2505062e-01       8.0399096e-01       1.2619292e-03
   5239       8.2682757e-01       8.0399532e-01       1.2616958e-03
   5240       8.2859848e-01       8.0400002e-01       1.2614638e-03
   5241       8.3036165e-01       8.0400505e-01       1.2612331e-03
   5242       8.3211563e-01       8.0401041e-01       1.2610039e-03
   5243       8.3385929e-01       8.0401610e-01       1.2607763e-03
   5244       8.3559031e-01       8.0402212e-01       1.2605502e-03
   5245       8.3730645e-01       8.0402847e-01       1.2603259e-03
   5246       8.3900674e-01       8.0403514e-01       1.2601033e-03
   5247       8.4068883e-01       8.0404212e-01       1.2598825e-03
   5248       8.4235057e-01       8.0404942e-01       1.2596635e-03
   5249       8.4399018e-01       8.0405703e-01       1.2594465e-03
   5250       8.4560564e-01       8.0406495e-01       1.2592315e-03
   5251       8.4719527e-01       8.0407316e-01       1.2590185e-03
   5252       8.4875678e-01       8.0408167e-01       1.2588075e-03
   5253       8.5028842e-01       8.0409046e-01       1.2585986e-03
   5254       8.5178839e-01       8.0409954e-01       1.2583918e-03
   5255       8.5325440e-01       8.0410890e-01       1.2581871e-03
   5256       8.5468521e-01       8.0411852e-01       1.2579845e-03
   5257       8.5607920e-01       8.0412840e-01       1.2577841e-03
   5258       8.5743529e-01       8.0413854e-01       1.2575857e-03
   5259       8.5875202e-01       8.0414893e-01       1.2573894e-03
   5260       8.6002696e-01       8.0415955e-01       1.2571953e-03
   5261       8.6125836e-01       8.0417040e-01       1.2570032e-03
   5262       8.6244409e-01       8.0418148e-01       1.2568131e-03
   5263       8.6358290e-01       8.0419276e-01       1.2566249e-03
   5264       8.6467384e-01       8.0420425e-01       1.2564387e-03
   5265       8.6571501e-01       8.0421594e-01       1.2562544e-03
   5266       8.6670460e-01       8.0422780e-01       1.2560719e-03
   5267       8.6764170e-01       8.0423984e-01       1.2558911e-03
   5268       8.6852482e-01       8.0425204e-01       1.2557120e-03
   5269       8.6935177e-01       8.0426440e-01       1.2555345e-03
   5270       8.7012186e-01       8.0427690e-01       1.2553584e-03
   5271       8.7083548e-01       8.0428952e-01       1.2551838e-03
   5272       8.7149192e-01       8.0430227e-01       1.2550104e-03
   5273       8.7208918e-01       8.0431513e-01       1.2548382e-03
   5274       8.7262531e-01       8.0432808e-01       1.2546671e-03
   5275       8.7309894e-01       8.0434112e-01       1.2544970e-03
   5276       8.7350886e-01       8.0435423e-01       1.2543277e-03
   5277       8.7385396e-01       8.0436740e-01       1.2541592e-03
   5278       8.7413387e-01       8.0438061e-01       1.2539912e-03
   5279       8.7434847e-01       8.0439387e-01       1.2538237e-03
   5280       8.7449714e-01       8.0440715e-01       1.2536566e-03
   5281       8.7457928e-01       8.0442043e-01       1.2534896e-03
   5282       8.7459456e-01       8.0443372e-01       1.2533227e-03
   5283       8.7454225e-01       8.0444699e-01       1.2531557e-03
   5284       8.7442231e-01       8.0446023e-01       1.2529885e-03
   5285       8.7423461e-01       8.0447343e-01       1.2528210e-03
   5286       8.7397939e-01       8.0448658e-01       1.2526530e-03
   5287       8.7365671e-01       8.0449967e-01       1.2524843e-03
   5288       8.7326639e-01       8.0451267e-01       1.2523150e-03
   5289       8.7280902e-01       8.0452558e-01       1.2521448e-03
   5290       8.7228499e-01       8.0453839e-01       1.2519736e-03
   5291       8.7169475e-01       8.0455109e-01       1.2518013e-03
   5292       8.7103826e-01       8.0456365e-01       1.2516278e-03
   5293       8.7031585e-01       8.0457607e-01       1.2514530e-03
   5294       8.6952821e-01       8.0458834e-01       1.2512768e-03
   5295       8.6867622e-01       8.0460044e-01       1.2510990e-03
   5296       8.6776108e-01       8.0461237e-01       1.2509196e-03
   5297       8.6678406e-01       8.0462411e-01       1.2507385e-03
   5298       8.6574616e-01       8.0463564e-01       1.2505556e-03
   5299       8.6464860e-01       8.0464697e-01       1.2503709e-03
   5300       8.6349263e-01       8.0465807e-01       1.2501843e-03
   5301       8.6227931e-01       8.0466894e-01       1.2499957e-03
   5302       8.6101009e-01       8.0467957e-01       1.2498051e-03
   5303       8.5968659e-01       8.0468994e-01       1.2496125e-03
   5304       8.5831045e-01       8.0470005e-01       1.2494178e-03
   5305       8.5688264e-01       8.0470989e-01       1.2492210e-03
   5306       8.5540504e-01       8.0471944e-01       1.2490221e-03
   5307       8.5387966e-01       8.0472871e-01       1.2488211e-03
   5308       8.5230801e-01       8.0473767e-01       1.2486180e-03
   5309       8.5069268e-01       8.0474632e-01       1.2484128e-03
   5310       8.4903583e-01       8.0475467e-01       1.2482055e-03
   5311       8.4733909e-01       8.0476268e-01       1.2479963e-03
   5312       8.4560418e-01       8.0477037e-01       1.2477850e-03
   5313       8.4383295e-01       8.0477772e-01       1.2475718e-03
   5314       8.4202699e-01       8.0478473e-01       1.2473567e-03
   5315       8.4018799e-01       8.0479140e-01       1.2471398e-03
   5316       8.3831881e-01       8.0479770e-01       1.2469212e-03
   5317       8.3642157e-01       8.0480365e-01       1.2467008e-03
   5318       8.3449847e-01       8.0480923e-01       1.2464789e-03
   5319       8.3255281e-01       8.0481445e-01       1.2462555e-03
   5320       8.3058662e-01       8.0481929e-01       1.2460306e-03
   5321       8.2860121e-01       8.0482376e-01       1.2458045e-03
   5322       8.2659848e-01       8.0482785e-01       1.2455771e-03
   5323       8.2458092e-01       8.0483157e-01       1.2453486e-03
   5324       8.2255102e-01       8.0483489e-01       1.2451192e-03
   5325       8.2051114e-01       8.0483784e-01       1.2448888e-03
   5326       8.1846376e-01       8.0484040e-01       1.2446577e-03
   5327       8.1641173e-01       8.0484257e-01       1.2444260e-03
   5328       8.1435756e-01       8.0484435e-01       1.2441937e-03
   5329       8.1230311e-01       8.0484575e-01       1.2439610e-03
   5330       8.1025087e-01       8.0484677e-01       1.2437280e-03
   5331       8.0820398e-01       8.0484740e-01       1.2434949e-03
   5332       8.0616510e-01       8.0484764e-01       1.2432617e-03
   5333       8.0413569e-01       8.0484751e-01       1.2430286e-03
   5334       8.0211778e-01       8.0484700e-01       1.2427956e-03
   5335       8.0011378e-01       8.0484611e-01       1.2425630e-03
   5336       7.9812572e-01       8.0484485e-01       1.2423308e-03
   5337       7.9615580e-01       8.0484322e-01       1.2420991e-03
   5338       7.9420581e-01       8.0484123e-01       1.2418680e-03
   5339       7.9227787e-01       8.0483888e-01       1.2416376e-03
   5340       7.9037417e-01       8.0483617e-01       1.2414080e-03
   5341       7.8849656e-01       8.0483311e-01       1.2411794e-03
   5342       7.8664675e-01       8.0482971e-01       1.2409517e-03
   5343       7.8482669e-01       8.0482596e-01       1.2407251e-03
   5344       7.8303887e-01       8.0482189e-01       1.2404996e-03
   5345       7.8128488e-01       8.0481748e-01       1.2402754e-03
   5346       7.7956614e-01       8.0481276e-01       1.2400524e-03
   5347       7.7788458e-01       8.0480772e-01       1.2398307e-03
   5348       7.7624134e-01       8.0480238e-01       1.2396103e-03
   5349       7.7463738e-01       8.0479674e-01       1.2393914e-03
   5350       7.7307372e-01       8.0479081e-01       1.2391739e-03
   5351       7.7155161e-01       8.0478460e-01       1.2389579e-03
   5352       7.7007211e-01       8.0477811e-01       1.2387434e-03
   5353       7.6863577e-01       8.0477136e-01       1.2385304e-03
   5354       7.6724348e-01       8.0476435e-01       1.2383189e-03
   5355       7.6589678e-01       8.0475710e-01       1.2381089e-03
   5356       7.6459706e-01       8.0474960e-01       1.2379005e-03
   5357       7.6334435e-01       8.0474187e-01       1.2376935e-03
   5358       7.6213865e-01       8.0473392e-01       1.2374881e-03
   5359       7.6098037e-01       8.0472575e-01       1.2372841e-03
   5360       7.5986953e-01       8.0471738e-01       1.2370815e-03
   5361       7.5880597e-01       8.0470882e-01       1.2368804e-03
