#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   5821       1.1571021e+00       1.0917853e+00       1.0751514e-03
   5822       1.1573694e+00       1.0917966e+00       1.0750258e-03
   5823       1.1576382e+00       1.0918079e+00       1.0749006e-03
   5824       1.1579083e+00       1.0918192e+00       1.0747760e-03
   5825       1.1581792e+00       1.0918306e+00       1.0746518e-03
   5826       1.1584507e+00       1.0918420e+00       1.0745282e-03
   5827       1.1587223e+00       1.0918535e+00       1.0744051e-03
   5828       1.1589938e+00       1.0918650e+00       1.0742825e-03
   5829       1.1592649e+00       1.0918766e+00       1.0741604e-03
   5830       1.1595354e+00       1.0918882e+00       1.0740389e-03
   5831       1.1598048e+00       1.0918999e+00       1.0739179e-03
   5832       1.1600730e+00       1.0919115e+00       1.0737973e-03
   5833       1.1603398e+00       1.0919233e+00       1.0736773e-03
   5834       1.1606048e+00       1.0919351e+00       1.0735578e-03
   5835       1.1608678e+00       1.0919469e+00       1.0734388e-03
   5836       1.1611287e+00       1.0919587e+00       1.0733204e-03
   5837       1.1613872e+00       1.0919706e+00       1.0732024e-03
   5838       1.1616432e+00       1.0919825e+00       1.0730849e-03
   5839       1.1618964e+00       1.0919945e+00       1.0729679e-03
   5840       1.1621467e+00       1.0920065e+00       1.0728514e-03
   5841       1.1623940e+00       1.0920186e+00       1.0727354e-03
   5842       1.1626380e+00       1.0920307e+00       1.0726199e-03
   5843       1.1628787e+00       1.0920428e+00       1.0725049e-03
   5844       1.1631160e+00       1.0920550e+00       1.0723903e-03
   5845       1.1633496e+00       1.0920672e+00       1.0722762e-03
   5846       1.1635796e+00       1.0920794e+00       1.0721625e-03
   5847       1.1638059e+00       1.0920917e+00       1.0720494e-03
   5848       1.1640283e+00       1.0921040e+00       1.0719366e-03
   5849       1.1642467e+00       1.0921163e+00       1.0718243e-03
   5850       1.1644612e+00       1.0921287e+00       1.0717124e-03
   5851       1.1646717e+00       1.0921411e+00       1.0716010e-03
   5852       1.1648780e+00       1.0921535e+00       1.0714899e-03
   5853       1.1650803e+00       1.0921659e+00       1.0713793e-03
   5854       1.1652784e+00       1.0921784e+00       1.0712691e-03
   5855       1.1654723e+00       1.0921910e+00       1.0711593e-03
   5856       1.1656620e+00       1.0922035e+00       1.0710498e-03
   5857       1.1658476e+00       1.0922161e+00       1.0709407e-03
   5858       1.1660289e+00       1.0922287e+00       1.0708321e-03
   5859       1.1662060e+00       1.0922413e+00       1.0707237e-03
   5860       1.1663789e+00       1.0922540e+00       1.0706157e-03
   5861       1.1665476e+00       1.0922666e+00       1.0705081e-03
   5862       1.1667122e+00       1.0922793e+00       1.0704008e-03
   5863       1.1668726e+00       1.0922921e+00       1.0702939e-03
   5864       1.1670289e+00       1.0923048e+00       1.0701872e-03
   5865       1.1671810e+00       1.0923176e+00       1.0700809e-03
   5866       1.1673292e+00       1.0923304e+00       1.0699749e-03
   5867       1.1674732e+00       1.0923432e+00       1.0698692e-03
   5868       1.1676133e+00       1.0923560e+00       1.0697637e-03
   5869       1.1677495e+00       1.0923688e+00       1.0696586e-03
   5870       1.1678817e+00       1.0923817e+00       1.0695537e-03
   5871       1.1680101e+00       1.0923946e+00       1.0694491e-03
   5872       1.1681347e+00       1.0924075e+00       1.0693448e-03
   5873       1.1682555e+00       1.0924204e+00       1.0692407e-03
   5874       1.1683726e+00       1.0924333e+00       1.0691368e-03
   5875       1.1684861e+00       1.0924463e+00       1.0690332e-03
   5876       1.1685960e+00       1.0924592e+00       1.0689298e-03
   5877       1.1687023e+00       1.0924722e+00       1.0688267e-03
   5878       1.1688052e+00       1.0924852e+00       1.0687237e-03
   5879       1.1689046e+00       1.0924982e+00       1.0686210e-03
   5880       1.1690007e+00       1.0925112e+00       1.0685184e-03
   5881       1.1690934e+00       1.0925242e+00       1.0684161e-03
   5882       1.1691830e+00       1.0925372e+00       1.0683139e-03
   5883       1.1692693e+00       1.0925503e+00       1.0682120e-03
   5884       1.1693526e+00       1.0925633e+00       1.0681102e-03
   5885       1.1694328e+00       1.0925764e+00       1.0680085e-03
   5886       1.1695100e+00       1.0925895e+00       1.0679071e-03
   5887       1.1695843e+00       1.0926026e+00       1.0678057e-03
   5888       1.1696557e+00       1.0926156e+00       1.0677046e-03
   5889       1.1697243e+00       1.0926287e+00       1.0676036e-03
   5890       1.1697902e+00       1.0926418e+00       1.0675027e-03
   5891       1.1698533e+00       1.0926549e+00       1.0674019e-03
   5892       1.1699139e+00       1.0926681e+00       1.0673013e-03
   5893       1.1699719e+00       1.0926812e+00       1.0672008e-03
   5894       1.1700274e+00       1.0926943e+00       1.0671004e-03
   5895       1.1700804e+00       1.0927074e+00       1.0670001e-03
   5896       1.1701311e+00       1.0927206e+00       1.0669000e-03
   5897       1.1701794e+00       1.0927337e+00       1.0667999e-03
   5898       1.1702255e+00       1.0927468e+00       1.0666999e-03
   5899       1.1702693e+00       1.0927600e+00       1.0666001e-03
   5900       1.1703110e+00       1.0927731e+00       1.0665003e-03
   5901       1.1703506e+00       1.0927863e+00       1.0664006e-03
   5902       1.1703881e+00       1.0927994e+00       1.0663009e-03
   5903       1.1704236e+00       1.0928126e+00       1.0662014e-03
   5904       1.1704572e+00       1.0928257e+00       1.0661019e-03
   5905       1.1704889e+00       1.0928389e+00       1.0660025e-03
   5906       1.1705188e+00       1.0928520e+00       1.0659031e-03
   5907       1.1705469e+00       1.0928652e+00       1.0658038e-03
   5908       1.1705732e+00       1.0928783e+00       1.0657046e-03
   5909       1.1705978e+00       1.0928915e+00       1.0656054e-03
   5910       1.1706208e+00       1.0929046e+00       1.0655062e-03
   5911       1.1706422e+00       1.0929178e+00       1.0654071e-03
   5912       1.1706621e+00       1.0929309e+00       1.0653081e-03
   5913       1.1706804e+00       1.0929441e+00       1.0652091e-03
   5914       1.1706973e+00       1.0929572e+00       1.0651101e-03
   5915       1.1707127e+00       1.0929704e+00       1.0650111e-03
   5916       1.1707268e+00       1.0929835e+00       1.0649122e-03
   5917       1.1707396e+00       1.0929967e+00       1.0648133e-03
   5918       1.1707510e+00       1.0930098e+00       1.0647144e-03
   5919       1.1707612e+00       1.0930229e+00       1.0646156e-03
   5920       1.1707702e+00       1.0930361e+00       1.0645167e-03
   5921       1.1707780e+00       1.0930492e+00       1.0644179e-03
   5922       1.1707847e+00       1.0930623e+00       1.0643191e-03
   5923       1.1707902e+00       1.0930754e+00       1.0642203e-03
   5924       1.1707947e+00       1.0930886e+00       1.0641215e-03
   5925       1.1707982e+00       1.0931017e+00       1.0640228e-03
   5926       1.1708006e+00       1.0931148e+00       1.0639240e-03
   5927       1.1708021e+00       1.0931279e+00       1.0638252e-03
   5928       1.1708026e+00       1.0931410e+00       1.0637265e-03
   5929       1.1708022e+00       1.0931541e+00       1.0636277e-03
   5930       1.1708010e+00       1.0931672e+00       1.0635289e-03
   5931       1.1707989e+00       1.0931803e+00       1.0634302e-03
   5932       1.1707960e+00       1.0931934e+00       1.0633314e-03
   5933       1.1707923e+00       1.0932064e+00       1.0632326e-03
   5934       1.1707878e+00       1.0932195e+00       1.0631338e-03
   5935       1.1707826e+00       1.0932326e+00       1.0630350e-03
   5936       1.1707767e+00       1.0932456e+00       1.0629362e-03
   5937       1.1707700e+00       1.0932587e+00       1.0628373e-03
   5938       1.1707628e+00       1.0932718e+00       1.0627385e-03
   5939       1.1707548e+00       1.0932848e+00       1.0626396e-03
   5940       1.1707463e+00       1.0932978e+00       1.0625407e-03
   5941       1.1707372e+00       1.0933109e+00       1.0624418e-03
   5942       1.1707275e+00       1.0933239e+00       1.0623429e-03
   5943       1.1707172e+00       1.0933369e+00       1.0622440e-03
   5944       1.1707064e+00       1.0933499e+00       1.0621450e-03
   5945       1.1706950e+00       1.0933630e+00       1.0620460e-03
   5946       1.1706832e+00       1.0933760e+00       1.0619470e-03
   5947       1.1706709e+00       1.0933890e+00       1.0618480e-03
   5948       1.1706581e+00       1.0934020e+00       1.0617489e-03
   5949       1.1706449e+00       1.0934149e+00       1.0616498e-03
   5950       1.1706312e+00       1.0934279e+00       1.0615507e-03
   5951       1.1706171e+00       1.0934409e+00       1.0614516e-03
   5952       1.1706026e+00       1.0934538e+00       1.0613524e-03
   5953       1.1705878e+00       1.0934668e+00       1.0612532e-03
   5954       1.1705725e+00       1.0934798e+00       1.0611540e-03
   5955       1.1705568e+00       1.0934927e+00       1.0610547e-03
   5956       1.1705408e+00       1.0935056e+00       1.0609554e-03
   5957       1.1705245e+00       1.0935186e+00       1.0608561e-03
   5958       1.1705078e+00       1.0935315e+00       1.0607567e-03
   5959       1.1704908e+00       1.0935444e+00       1.0606573e-03
   5960       1.1704734e+00       1.0935573e+00       1.0605579e-03
   5961       1.1704558e+00       1.0935702e+00       1.0604585e-03
   5962       1.1704378e+00       1.0935831e+00       1.0603590e-03
   5963       1.1704196e+00       1.0935960e+00       1.0602594e-03
   5964       1.1704010e+00       1.0936089e+00       1.0601599e-03
   5965       1.1703822e+00       1.0936217e+00       1.0600603e-03
   5966       1.1703631e+00       1.0936346e+00       1.0599606e-03
   5967       1.1703437e+00       1.0936475e+00       1.0598609e-03
   5968       1.1703240e+00       1.0936603e+00       1.0597612e-03
   5969       1.1703040e+00       1.0936731e+00       1.0596614e-03
   5970       1.1702838e+00       1.0936860e+00       1.0595617e-03
   5971       1.1702633e+00       1.0936988e+00       1.0594618e-03
   5972       1.1702426e+00       1.0937116e+00       1.0593619e-03
   5973       1.1702215e+00       1.0937244e+00       1.0592620e-03
   5974       1.1702002e+00       1.0937372e+00       1.0591621e-03
   5975       1.1701787e+00       1.0937500e+00       1.0590621e-03
   5976       1.1701568e+00       1.0937628e+00       1.0589620e-03
   5977       1.1701347e+00       1.0937756e+00       1.0588619e-03
   5978       1.1701124e+00       1.0937884e+00       1.0587618e-03
   5979       1.1700897e+00       1.0938011e+00       1.0586616e-03
   5980       1.1700668e+00       1.0938139e+00       1.0585614e-03
   5981       1.1700435e+00       1.0938266e+00       1.0584611e-03
   5982       1.1700200e+00       1.0938394e+00       1.0583608e-03
   5983       1.1699962e+00       1.0938521e+00       1.0582605e-03
   5984       1.1699721e+00       1.0938648e+00       1.0581601e-03
   5985       1.1699477e+00       1.0938775e+00       1.0580596e-03
   5986       1.1699229e+00       1.0938902e+00       1.0579591e-03
   5987       1.1698979e+00       1.0939029e+00       1.0578586e-03
   5988       1.1698725e+00       1.0939156e+00       1.0577580e-03
   5989       1.1698467e+00       1.0939283e+00       1.0576574e-03
   5990       1.1698206e+00       1.0939409e+00       1.0575567e-03
   5991       1.1697942e+00       1.0939536e+00       1.0574560e-03
   5992       1.1697674e+00       1.0939663e+00       1.0573552e-03
   5993       1.1697402e+00       1.0939789e+00       1.0572543e-03
   5994       1.1697126e+00       1.0939915e+00       1.0571534e-03
   5995       1.1696846e+00       1.0940042e+00       1.0570525e-03
   5996       1.1696561e+00       1.0940168e+00       1.0569515e-03
   5997       1.1696273e+00       1.0940294e+00       1.0568504e-03
   5998       1.1695980e+00       1.0940420e+00       1.0567493e-03
   5999       1.1695682e+00       1.0940546e+00       1.0566482e-03
   6000       1.1695379e+00       1.0940672e+00       1.0565470e-03
   6001       1.1695072e+00       1.0940797e+00       1.0564457e-03
   6002       1.1694759e+00       1.0940923e+00       1.0563444e-03
   6003       1.1694442e+00       1.0941048e+00       1.0562430e-03
   6004       1.1694118e+00       1.0941174e+00       1.0561415e-03
   6005       1.1693790e+00       1.0941299e+00       1.0560400e-03
   6006       1.1693455e+00       1.0941424e+00       1.0559384e-03
   6007       1.1693114e+00       1.0941550e+00       1.0558368e-03
   6008       1.1692767e+00       1.0941675e+00       1.0557351e-03
   6009       1.1692414e+00       1.0941800e+00       1.0556333e-03
   6010       1.1692054e+00       1.0941924e+00       1.0555315e-03
   6011       1.1691688e+00       1.0942049e+00       1.0554296e-03
   6012       1.1691314e+00       1.0942174e+00       1.0553276e-03
   6013       1.1690933e+00       1.0942298e+00       1.0552255e-03
   6014       1.1690545e+00       1.0942423e+00       1.0551234e-03
   6015       1.1690149e+00       1.0942547e+00       1.0550212e-03
   6016       1.1689745e+00       1.0942671e+00       1.0549190e-03
   6017       1.1689333e+00       1.0942795e+00       1.0548166e-03
   6018       1.1688913e+00       1.0942919e+00       1.0547142e-03
   6019       1.1688484e+00       1.0943043e+00       1.0546117e-03
   6020       1.1688046e+00       1.0943167e+00       1.0545091e-03
   6021       1.1687599e+00       1.0943291e+00       1.0544065e-03
   6022       1.1687143e+00       1.0943414e+00       1.0543037e-03
   6023       1.1686677e+00       1.0943537e+00       1.0542009e-03
   6024       1.1686201e+00       1.0943661e+00       1.0540980e-03
   6025       1.1685714e+00       1.0943784e+00       1.0539950e-03
   6026       1.1685218e+00       1.0943907e+00       1.0538919e-03
   6027       1.1684710e+00       1.0944030e+00       1.0537887e-03
   6028       1.1684192e+00       1.0944153e+00       1.0536854e-03
   6029       1.1683662e+00       1.0944275e+00       1.0535821e-03
   6030       1.1683120e+00       1.0944398e+00       1.0534786e-03
   6031       1.1682567e+00       1.0944520e+00       1.0533750e-03
   6032       1.1682002e+00       1.0944643e+00       1.0532713e-03
   6033       1.1681424e+00       1.0944765e+00       1.0531675e-03
   6034       1.1680833e+00       1.0944887e+00       1.0530636e-03
   6035       1.1680229e+00       1.0945008e+00       1.0529596e-03
   6036       1.1679612e+00       1.0945130e+00       1.0528555e-03
   6037       1.1678981e+00       1.0945252e+00       1.0527513e-03
   6038       1.1678337e+00       1.0945373e+00       1.0526469e-03
   6039       1.1677678e+00       1.0945494e+00       1.0525425e-03
   6040       1.1677004e+00       1.0945616e+00       1.0524379e-03
   6041       1.1676316e+00       1.0945736e+00       1.0523332e-03
   6042       1.1675612e+00       1.0945857e+00       1.0522283e-03
   6043       1.1674893e+00       1.0945978e+00       1.0521234e-03
   6044       1.1674158e+00       1.0946098e+00       1.0520183e-03
   6045       1.1673407e+00       1.0946219e+00       1.0519130e-03
   6046       1.1672639e+00       1.0946339e+00       1.0518077e-03
   6047       1.1671855e+00       1.0946459e+00       1.0517022e-03
   6048       1.1671054e+00       1.0946579e+00       1.0515965e-03
   6049       1.1670236e+00       1.0946698e+00       1.0514907e-03
   6050       1.1669399e+00       1.0946818e+00       1.0513848e-03
   6051       1.1668545e+00       1.0946937e+00       1.0512787e-03
   6052       1.1667673e+00       1.0947056e+00       1.0511724e-03
   6053       1.1666783e+00       1.0947175e+00       1.0510660e-03
   6054       1.1665873e+00       1.0947294e+00       1.0509594e-03
   6055       1.1664945e+00       1.0947412e+00       1.0508527e-03
   6056       1.1663997e+00       1.0947531e+00       1.0507458e-03
   6057       1.1663029e+00       1.0947649e+00       1.0506387e-03
   6058       1.1662042e+00       1.0947767e+00       1.0505314e-03
   6059       1.1661035e+00       1.0947884e+00       1.0504240e-03
   6060       1.1660007e+00       1.0948002e+00       1.0503164e-03
   6061       1.1658958e+00       1.0948119e+00       1.0502086e-03
   6062       1.1657889e+00       1.0948236e+00       1.0501006e-03
   6063       1.1656799e+00       1.0948353e+00       1.0499925e-03
   6064       1.1655687e+00       1.0948470e+00       1.0498841e-03
   6065       1.1654554e+00       1.0948586e+00       1.0497755e-03
   6066       1.1653399e+00       1.0948702e+00       1.0496668e-03
   6067       1.1652222e+00       1.0948818e+00       1.0495578e-03
   6068       1.1651022e+00       1.0948934e+00       1.0494486e-03
   6069       1.1649801e+00       1.0949050e+00       1.0493393e-03
   6070       1.1648557e+00       1.0949165e+00       1.0492297e-03
   6071       1.1647291e+00       1.0949280e+00       1.0491199e-03
   6072       1.1646001e+00       1.0949394e+00       1.0490098e-03
   6073       1.1644689e+00       1.0949509e+00       1.0488996e-03
   6074       1.1643354e+00       1.0949623e+00       1.0487891e-03
   6075       1.1641996e+00       1.0949737e+00       1.0486784e-03
   6076       1.1640614e+00       1.0949851e+00       1.0485674e-03
   6077       1.1639210e+00       1.0949964e+00       1.0484562e-03
   6078       1.1637782e+00       1.0950077e+00       1.0483448e-03
   6079       1.1636330e+00       1.0950190e+00       1.0482331e-03
   6080       1.1634856e+00       1.0950303e+00       1.0481212e-03
   6081       1.1633357e+00       1.0950415e+00       1.0480090e-03
   6082       1.1631836e+00       1.0950527e+00       1.0478966e-03
   6083       1.1630291e+00       1.0950639e+00       1.0477839e-03
   6084       1.1628723e+00       1.0950751e+00       1.0476710e-03
   6085       1.1627132e+00       1.0950862e+00       1.0475578e-03
   6086       1.1625517e+00       1.0950973e+00       1.0474443e-03
   6087       1.1623880e+00       1.0951083e+00       1.0473305e-03
   6088       1.1622220e+00       1.0951193e+00       1.0472165e-03
   6089       1.1620537e+00       1.0951303e+00       1.0471022e-03
   6090       1.1618832e+00       1.0951413e+00       1.0469877e-03
   6091       1.1617104e+00       1.0951522e+00       1.0468728e-03
   6092       1.1615354e+00       1.0951631e+00       1.0467577e-03
   6093       1.1613583e+00       1.0951740e+00       1.0466423e-03
   6094       1.1611790e+00       1.0951848e+00       1.0465266e-03
   6095       1.1609975e+00       1.0951956e+00       1.0464106e-03
   6096       1.1608140e+00       1.0952064e+00       1.0462943e-03
   6097       1.1606284e+00       1.0952171e+00       1.0461777e-03
   6098       1.1604408e+00       1.0952278e+00       1.0460608e-03
   6099       1.1602513e+00       1.0952385e+00       1.0459436e-03
   6100       1.1600598e+00       1.0952491e+00       1.0458261e-03
   6101       1.1598664e+00       1.0952597e+00       1.0457083e-03
   6102       1.1596712e+00       1.0952702e+00       1.0455902e-03
   6103       1.1594743e+00       1.0952808e+00       1.0454718e-03
   6104       1.1592756e+00       1.0952912e+00       1.0453531e-03
   6105       1.1590752e+00       1.0953017e+00       1.0452341e-03
   6106       1.1588733e+00       1.0953121e+00       1.0451148e-03
   6107       1.1586698e+00       1.0953225e+00       1.0449951e-03
   6108       1.1584648e+00       1.0953328e+00       1.0448752e-03
   6109       1.1582585e+00       1.0953431e+00       1.0447549e-03
   6110       1.1580508e+00       1.0953534e+00       1.0446343e-03
   6111       1.1578419e+00       1.0953636e+00       1.0445134e-03
   6112       1.1576319e+00       1.0953738e+00       1.0443922e-03
   6113       1.1574207e+00       1.0953839e+00       1.0442707e-03
   6114       1.1572086e+00       1.0953940e+00       1.0441488e-03
   6115       1.1569956e+00       1.0954041e+00       1.0440267e-03
   6116       1.1567818e+00       1.0954142e+00       1.0439042e-03
   6117       1.1565674e+00       1.0954242e+00       1.0437814e-03
   6118       1.1563523e+00       1.0954341e+00       1.0436583e-03
   6119       1.1561367e+00       1.0954440e+00       1.0435349e-03
   6120       1.1559207e+00       1.0954539e+00       1.0434112e-03
   6121       1.1557045e+00       1.0954638e+00       1.0432872e-03
   6122       1.1554881e+00       1.0954736e+00       1.0431628e-03
   6123       1.1552717e+00       1.0954833e+00       1.0430382e-03
   6124       1.1550553e+00       1.0954931e+00       1.0429132e-03
   6125       1.1548392e+00       1.0955027e+00       1.0427879e-03
   6126       1.1546234e+00       1.0955124e+00       1.0426624e-03
   6127       1.1544081e+00       1.0955220e+00       1.0425365e-03
   6128       1.1541934e+00       1.0955316e+00       1.0424103e-03
   6129       1.1539794e+00       1.0955411e+00       1.0422839e-03
   6130       1.1537663e+00       1.0955506e+00       1.0421571e-03
   6131       1.1535543e+00       1.0955601e+00       1.0420301e-03
   6132       1.1533434e+00       1.0955695e+00       1.0419028e-03
   6133       1.1531338e+00       1.0955789e+00       1.0417752e-03
   6134       1.1529258e+00       1.0955882e+00       1.0416473e-03
   6135       1.1527193e+00       1.0955976e+00       1.0415191e-03
   6136       1.1525147e+00       1.0956068e+00       1.0413907e-03
   6137       1.1523120e+00       1.0956161e+00       1.0412620e-03
   6138       1.1521115e+00       1.0956253e+00       1.0411330e-03
   6139       1.1519132e+00       1.0956344e+00       1.0410038e-03
   6140       1.1517174e+00       1.0956436e+00       1.0408743e-03
   6141       1.1515243e+00       1.0956527e+00       1.0407446e-03
   6142       1.1513339e+00       1.0956617e+00       1.0406146e-03
   6143       1.1511465e+00       1.0956708e+00       1.0404844e-03
   6144       1.1509623e+00       1.0956798e+00       1.0403540e-03
   6145       1.1507814e+00       1.0956887e+00       1.0402233e-03
   6146       1.1506040e+00       1.0956977e+00       1.0400925e-03
   6147       1.1504304e+00       1.0957066e+00       1.0399614e-03
   6148       1.1502606e+00       1.0957154e+00       1.0398301e-03
   6149       1.1500948e+00       1.0957243e+00       1.0396986e-03
   6150       1.1499334e+00       1.0957331e+00       1.0395669e-03
   6151       1.1497763e+00       1.0957419e+00       1.0394350e-03
   6152       1.1496239e+00       1.0957507e+00       1.0393029e-03
   6153       1.1494763e+00       1.0957594e+00       1.0391707e-03
   6154       1.1493336e+00       1.0957681e+00       1.0390383e-03
   6155       1.1491962e+00       1.0957768e+00       1.0389058e-03
   6156       1.1490640e+00       1.0957854e+00       1.0387731e-03
   6157       1.1489375e+00       1.0957941e+00       1.0386402e-03
   6158       1.1488166e+00       1.0958027e+00       1.0385072e-03
   6159       1.1487016e+00       1.0958113e+00       1.0383741e-03
   6160       1.1485927e+00       1.0958198e+00       1.0382409e-03
   6161       1.1484900e+00       1.0958284e+00       1.0381076e-03
   6162       1.1483937e+00       1.0958369e+00       1.0379742e-03
   6163       1.1483040e+00       1.0958454e+00       1.0378407e-03
   6164       1.1482210e+00       1.0958539e+00       1.0377071e-03
   6165       1.1481449e+00       1.0958624e+00       1.0375734e-03
   6166       1.1480758e+00       1.0958709e+00       1.0374397e-03
   6167       1.1480139e+00       1.0958793e+00       1.0373059e-03
   6168       1.1479594e+00       1.0958878e+00       1.0371721e-03
   6169       1.1479122e+00       1.0958962e+00       1.0370383e-03
   6170       1.1478727e+00       1.0959046e+00       1.0369044e-03
   6171       1.1478409e+00       1.0959130e+00       1.0367705e-03
   6172       1.1478169e+00       1.0959214e+00       1.0366367e-03
   6173       1.1478009e+00       1.0959299e+00       1.0365028e-03
   6174       1.1477929e+00       1.0959383e+00       1.0363690e-03
   6175       1.1477930e+00       1.0959466e+00       1.0362351e-03
   6176       1.1478013e+00       1.0959550e+00       1.0361014e-03
   6177       1.1478179e+00       1.0959634e+00       1.0359677e-03
   6178       1.1478428e+00       1.0959718e+00       1.0358340e-03
   6179       1.1478762e+00       1.0959802e+00       1.0357004e-03
   6180       1.1479180e+00       1.0959886e+00       1.0355669e-03
   6181       1.1479682e+00       1.0959971e+00       1.0354335e-03
   6182       1.1480270e+00       1.0960055e+00       1.0353003e-03
   6183       1.1480943e+00       1.0960139e+00       1.0351671e-03
   6184       1.1481701e+00       1.0960223e+00       1.0350341e-03
   6185       1.1482544e+00       1.0960308e+00       1.0349012e-03
   6186       1.1483471e+00       1.0960392e+00       1.0347684e-03
   6187       1.1484484e+00       1.0960477e+00       1.0346358e-03
   6188       1.1485580e+00       1.0960562e+00       1.0345034e-03
   6189       1.1486761e+00       1.0960647e+00       1.0343712e-03
   6190       1.1488024e+00       1.0960732e+00       1.0342392e-03
   6191       1.1489369e+00       1.0960817e+00       1.0341074e-03
   6192       1.1490796e+00       1.0960903e+00       1.0339758e-03
   6193       1.1492302e+00       1.0960989e+00       1.0338445e-03
   6194       1.1493888e+00       1.0961075e+00       1.0337133e-03
   6195       1.1495552e+00       1.0961161e+00       1.0335825e-03
   6196       1.1497293e+00       1.0961248e+00       1.0334519e-03
   6197       1.1499109e+00       1.0961335e+00       1.0333216e-03
   6198       1.1500998e+00       1.0961422e+00       1.0331915e-03
   6199       1.1502960e+00       1.0961509e+00       1.0330618e-03
   6200       1.1504991e+00       1.0961597e+00       1.0329324e-03
   6201       1.1507091e+00       1.0961685e+00       1.0328032e-03
   6202       1.1509258e+00       1.0961773e+00       1.0326745e-03
   6203       1.1511489e+00       1.0961861e+00       1.0325460e-03
   6204       1.1513783e+00       1.0961950e+00       1.0324179e-03
   6205       1.1516136e+00       1.0962040e+00       1.0322901e-03
   6206       1.1518548e+00       1.0962129e+00       1.0321627e-03
   6207       1.1521016e+00       1.0962219e+00       1.0320357e-03
   6208       1.1523536e+00       1.0962310e+00       1.0319091e-03
   6209       1.1526108e+00       1.0962401e+00       1.0317828e-03
   6210       1.1528728e+00       1.0962492e+00       1.0316570e-03
   6211       1.1531394e+00       1.0962583e+00       1.0315316e-03
   6212       1.1534103e+00       1.0962675e+00       1.0314065e-03
   6213       1.1536853e+00       1.0962768e+00       1.0312819e-03
   6214       1.1539640e+00       1.0962861e+00       1.0311578e-03
   6215       1.1542463e+00       1.0962954e+00       1.0310340e-03
   6216       1.1545319e+00       1.0963048e+00       1.0309107e-03
   6217       1.1548205e+00       1.0963142e+00       1.0307878e-03
   6218       1.1551117e+00       1.0963236e+00       1.0306654e-03
   6219       1.1554055e+00       1.0963331e+00       1.0305435e-03
   6220       1.1557014e+00       1.0963427e+00       1.0304220e-03
   6221       1.1559992e+00       1.0963523e+00       1.0303010e-03
   6222       1.1562986e+00       1.0963619e+00       1.0301805e-03
   6223       1.1565994e+00       1.0963716e+00       1.0300604e-03
   6224       1.1569012e+00       1.0963813e+00       1.0299408e-03
   6225       1.1572039e+00       1.0963911e+00       1.0298217e-03
   6226       1.1575071e+00       1.0964009e+00       1.0297031e-03
   6227       1.1578107e+00       1.0964108e+00       1.0295849e-03
   6228       1.1581143e+00       1.0964207e+00       1.0294673e-03
   6229       1.1584176e+00       1.0964306e+00       1.0293501e-03
   6230       1.1587205e+00       1.0964406e+00       1.0292335e-03
   6231       1.1590227e+00       1.0964507e+00       1.0291173e-03
   6232       1.1593239e+00       1.0964608e+00       1.0290016e-03
   6233       1.1596240e+00       1.0964709e+00       1.0288864e-03
   6234       1.1599226e+00       1.0964811e+00       1.0287717e-03
   6235       1.1602195e+00       1.0964913e+00       1.0286575e-03
   6236       1.1605146e+00       1.0965016e+00       1.0285438e-03
   6237       1.1608077e+00       1.0965119e+00       1.0284305e-03
   6238       1.1610984e+00       1.0965222e+00       1.0283178e-03
   6239       1.1613867e+00       1.0965326e+00       1.0282055e-03
   6240       1.1616722e+00       1.0965431e+00       1.0280937e-03
   6241       1.1619549e+00       1.0965535e+00       1.0279824e-03
   6242       1.1622345e+00       1.0965641e+00       1.0278716e-03
   6243       1.1625109e+00       1.0965746e+00       1.0277612e-03
   6244       1.1627839e+00       1.0965852e+00       1.0276513e-03
   6245       1.1630533e+00       1.0965959e+00       1.0275419e-03
   6246       1.1633190e+00       1.0966065e+00       1.0274329e-03
   6247       1.1635808e+00       1.0966173e+00       1.0273244e-03
   6248       1.1638386e+00       1.0966280e+00       1.0272163e-03
   6249       1.1640922e+00       1.0966388e+00       1.0271086e-03
   6250       1.1643416e+00       1.0966497e+00       1.0270014e-03
   6251       1.1645865e+00       1.0966605e+00       1.0268946e-03
   6252       1.1648269e+00       1.0966714e+00       1.0267883e-03
   6253       1.1650626e+00       1.0966824e+00       1.0266823e-03
   6254       1.1652936e+00       1.0966933e+00       1.0265768e-03
   6255       1.1655197e+00       1.0967043e+00       1.0264716e-03
   6256       1.1657408e+00       1.0967154e+00       1.0263668e-03
   6257       1.1659570e+00       1.0967264e+00       1.0262625e-03
   6258       1.1661680e+00       1.0967375e+00       1.0261585e-03
   6259       1.1663738e+00       1.0967487e+00       1.0260548e-03
   6260       1.1665743e+00       1.0967598e+00       1.0259515e-03
   6261       1.1667695e+00       1.0967710e+00       1.0258486e-03
   6262       1.1669593e+00       1.0967822e+00       1.0257460e-03
   6263       1.1671436e+00       1.0967934e+00       1.0256438e-03
   6264       1.1673225e+00       1.0968047e+00       1.0255418e-03
   6265       1.1674957e+00       1.0968160e+00       1.0254402e-03
   6266       1.1676634e+00       1.0968273e+00       1.0253389e-03
   6267       1.1678255e+00       1.0968386e+00       1.0252379e-03
   6268       1.1679819e+00       1.0968500e+00       1.0251371e-03
   6269       1.1681327e+00       1.0968613e+00       1.0250367e-03
   6270       1.1682777e+00       1.0968727e+00       1.0249364e-03
