#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     402    -0.03     0.30    -0.95     1.00
     403     0.91     0.92    -0.14     1.30
     404     0.91     0.92    -0.14     1.30
     405     0.91     0.92    -0.14     1.30
     406     0.09     0.85    -0.43     0.96
     407     0.09     0.85    -0.43     0.96
     408    -0.71     1.58     0.48     1.80
     409    -0.71     1.58     0.48     1.80
     410    -0.71     1.58     0.48     1.80
     411    -0.71     1.58     0.48     1.80
     412    -0.64     1.27     1.25     1.89
     413    -0.31     2.11     0.80     2.28
     414    -0.31     2.11     0.80     2.28
     415    -0.19     1.12     1.16     1.62
     416    -0.19     1.12     1.16     1.62
     417    -0.19     1.12     1.16     1.62
     418     0.26     1.85     0.44     1.92
     419     0.26     1.85     0.44     1.92
     420     0.43     0.89     0.24     1.01
     421     0.43     0.89     0.24     1.01
     422     0.43     0.89     0.24     1.01
     423    -0.07     0.47    -0.87     0.99
     424    -0.07     0.47    -0.87     0.99
     425    -0.07     0.47    -0.87     0.99
     426    -0.62     1.20    -0.28     1.38
     427     0.38     0.49     0.43     0.76
     428     0.38     0.49     0.43     0.76
     429    -0.56     0.75     1.38     1.67
     430    -0.56     0.75     1.38     1.67
     431    -0.98     0.21     0.42     1.08
     432    -1.20     0.21    -0.01     1.22
     433    -0.27    -0.75     0.58     0.99
     434    -0.68    -0.02     0.16     0.70
     435    -0.68    -0.02     0.16     0.70
     436    -0.68    -0.02     0.16     0.70
     437    -0.68    -0.02     0.16     0.70
     438    -0.67     0.35     0.70     1.03
     439    -1.00    -0.78    -0.15     1.27
     440    -1.29     0.22     0.99     1.64
     441    -1.29     0.22     0.99     1.64
     442    -1.29     0.22     0.99     1.64
     443    -1.04    -0.01     1.40     1.75
     444    -0.39    -0.69     0.52     0.95
     445    -0.39    -0.69     0.52     0.95
     446     0.62    -0.63     1.00     1.34
     447    -0.21    -1.45     0.17     1.47
     448    -1.01    -0.67    -0.87     1.49
     449    -1.36    -0.32    -1.28     1.90
     450    -1.36    -0.32    -1.28     1.90
     451    -1.36    -0.32    -1.28     1.90
     452    -1.43    -0.40    -0.26     1.51
     453    -1.43    -0.40    -0.26     1.51
     454    -1.43    -0.40    -0.26     1.51
     455    -1.43    -0.40    -0.26     1.51
     456    -1.43    -0.40    -0.26     1.51
     457    -1.06     0.12     0.07     1.07
     458    -0.95    -0.37    -0.49     1.13
     459    -0.95    -0.37    -0.49     1.13
     460     0.11    -1.25     0.53     1.36
     461     0.11    -1.25     0.53     1.36
     462     0.11    -1.25     0.53     1.36
     463     0.26    -0.65     0.65     0.95
     464     0.26    -0.65     0.65     0.95
     465    -0.31    -0.84    -0.48     1.02
     466    -0.31    -0.84    -0.48     1.02
     467    -0.31    -0.84    -0.48     1.02
     468    -0.14     0.01    -1.32     1.33
     469    -0.14     0.01    -1.32     1.33
     470    -0.14     0.01    -1.32     1.33
     471     0.00    -0.50    -1.18     1.28
     472     1.00    -0.24    -0.14     1.04
     473     1.00    -0.24    -0.14     1.04
     474     0.57     0.49     0.44     0.87
     475    -0.22     0.03     0.98     1.01
     476    -1.13    -0.32     0.22     1.20
     477    -0.96     0.32     0.02     1.02
     478    -1.04    -0.13     0.89     1.38
     479    -0.05     0.55     0.82     0.99
     480    -0.05     0.55     0.82     0.99
     481    -0.74     0.59     0.44     1.05
     482    -0.74     0.59     0.44     1.05
     483    -0.11     0.74    -0.63     0.98
     484    -0.11     0.74    -0.63     0.98
     485    -0.25    -0.22    -0.93     0.99
     486    -0.25    -0.22    -0.93     0.99
     487    -0.25    -0.22    -0.93     0.99
     488    -0.25    -0.22    -0.93     0.99
     489    -0.37     0.40    -0.86     1.02
     490    -0.37     0.40    -0.86     1.02
     491    -0.37     0.40    -0.86     1.02
     492    -0.37     0.40    -0.86     1.02
     493    -0.34     0.97    -0.14     1.04
     494    -0.34     0.97    -0.14     1.04
     495    -0.34     0.97    -0.14     1.04
     496    -0.34     0.97    -0.14     1.04
     497    -1.22    -0.01    -0.05     1.22
