#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     491    -0.12     0.43    -0.92     1.02
     492     0.06     0.58    -1.04     1.20
     493     0.06     0.68    -0.92     1.15
     494     0.06     0.68    -0.92     1.15
     495    -0.09     0.74    -0.78     1.07
     496    -0.09     0.74    -0.78     1.07
     497    -0.23     0.57    -0.76     0.98
     498    -0.38     0.61    -0.75     1.04
     499    -0.28     0.53    -0.74     0.95
     500    -0.43     0.58    -0.64     0.97
     501    -0.43     0.49    -0.72     0.97
     502    -0.39     0.65    -0.57     0.95
     503    -0.33     0.75    -0.51     0.97
     504    -0.28     0.69    -0.66     0.99
     505    -0.41     0.80    -0.54     1.05
     506    -0.54     0.79    -0.43     1.05
     507    -0.53     0.92    -0.30     1.10
     508    -0.64     1.07    -0.40     1.31
     509    -0.64     1.07    -0.40     1.31
     510    -0.63     1.09    -0.40     1.32
     511    -0.46     1.21    -0.47     1.38
     512    -0.63     1.11    -0.56     1.39
     513    -0.53     1.24    -0.67     1.51
     514    -0.36     1.17    -0.79     1.46
     515    -0.33     1.15    -0.73     1.40
     516    -0.48     1.14    -0.56     1.36
     517    -0.43     1.19    -0.47     1.35
     518    -0.43     1.07    -0.50     1.26
     519    -0.28     1.20    -0.38     1.29
     520    -0.19     1.09    -0.40     1.18
     521    -0.05     1.10    -0.35     1.15
     522    -0.02     0.90    -0.28     0.94
     523    -0.16     1.01    -0.15     1.03
     524     0.01     0.91    -0.07     0.91
     525     0.16     1.09    -0.23     1.12
     526    -0.02     1.24    -0.05     1.24
     527    -0.02     1.24    -0.05     1.24
     528     0.12     1.35    -0.19     1.36
     529     0.08     1.47    -0.28     1.50
     530     0.26     1.52    -0.35     1.58
     531     0.32     1.55    -0.16     1.59
     532     0.51     1.54    -0.29     1.64
     533     0.47     1.46    -0.21     1.54
     534     0.45     1.61    -0.14     1.68
     535     0.57     1.72    -0.27     1.83
     536     0.66     1.69    -0.37     1.85
     537     0.59     1.82    -0.48     1.98
     538     0.59     1.82    -0.48     1.98
     539     0.42     1.63    -0.54     1.77
     540     0.30     1.72    -0.54     1.83
     541     0.15     1.88    -0.46     1.95
     542     0.03     1.87    -0.57     1.95
     543    -0.03     1.67    -0.53     1.75
     544    -0.15     1.48    -0.54     1.58
     545    -0.10     1.35    -0.50     1.45
     546    -0.21     1.38    -0.44     1.47
     547    -0.21     1.38    -0.44     1.47
     548    -0.08     1.47    -0.27     1.49
     549    -0.03     1.63    -0.28     1.65
     550     0.15     1.52    -0.16     1.53
     551     0.15     1.52    -0.16     1.53
     552     0.21     1.69    -0.20     1.71
     553     0.13     1.72    -0.38     1.76
     554     0.31     1.64    -0.27     1.69
     555     0.18     1.49    -0.37     1.54
     556     0.09     1.42    -0.42     1.48
     557     0.01     1.36    -0.56     1.47
     558    -0.12     1.42    -0.43     1.49
     559    -0.12     1.42    -0.43     1.49
     560    -0.29     1.46    -0.36     1.53
     561    -0.49     1.26    -0.18     1.37
     562    -0.55     1.19    -0.12     1.32
     563    -0.64     1.28     0.07     1.43
     564    -0.64     1.28     0.07     1.43
     565    -0.59     1.26     0.19     1.41
     566    -0.78     1.16     0.33     1.44
     567    -0.96     1.08     0.36     1.49
     568    -0.90     1.26     0.42     1.61
     569    -1.07     1.29     0.46     1.74
     570    -1.20     1.25     0.49     1.80
     571    -1.08     1.22     0.50     1.70
     572    -1.10     1.25     0.41     1.72
     573    -1.29     1.26     0.23     1.82
     574    -1.11     1.36     0.14     1.76
     575    -1.21     1.17     0.18     1.69
     576    -1.29     1.11     0.09     1.70
     577    -1.23     1.16     0.12     1.69
     578    -1.16     1.06    -0.05     1.57
     579    -1.05     1.19     0.06     1.59
     580    -0.91     1.24     0.01     1.54
     581    -1.11     1.08    -0.18     1.56
     582    -0.98     0.95    -0.15     1.37
     583    -0.79     1.07     0.05     1.33
     584    -0.63     0.94     0.00     1.13
     585    -0.56     0.95     0.07     1.10
     586    -0.45     1.01    -0.10     1.11
     587    -0.49     1.13    -0.25     1.25
     588    -0.49     1.13    -0.25     1.25
     589    -0.37     1.00    -0.07     1.07
     590    -0.37     1.00    -0.07     1.07
     591    -0.25     1.09    -0.20     1.13
     592    -0.36     0.92    -0.30     1.03
     593    -0.36     0.92    -0.30     1.03
     594    -0.45     1.05    -0.45     1.23
     595    -0.45     1.05    -0.45     1.23
     596    -0.35     1.23    -0.31     1.32
     597    -0.50     1.11    -0.43     1.29
     598    -0.39     0.96    -0.56     1.18
     599    -0.49     1.10    -0.69     1.39
     600    -0.36     1.23    -0.63     1.43
     601    -0.28     1.07    -0.77     1.35
