COST_FUNCTION:      MEAN_COST_FUNCTION:
    5.3961155                7.2486806
    5.3961155                7.2268743
    5.3961155                7.9313387
    5.3961155                8.1427918
    5.3961155                7.4297265
    5.3961155                7.9629278
    5.3961155                7.3599505
    5.3961155                8.1710450
    5.3961155                7.2555523
    5.3961155                7.7704393
    5.3961155                7.5758957
    5.3961155                7.8084100
    5.3961155                7.0383718
    5.3961155                8.0253117
    5.3961155                7.4114083
    5.3961155                7.8671556
    5.3961155                7.4084274
    5.3961155                8.2171455
    5.3961155                7.4902142
    5.3961155                7.3677740
    5.3961155                7.3995139
    5.3961155                7.5664582
    5.3961155                7.8268710
    5.3961155                7.5204102
    5.3961155                7.1662275
    5.3961155                7.3139824
    5.3961155                7.7679958
    5.3961155                7.6669506
    5.3961155                7.1513741
    5.3961155                7.3085263
    5.3961155                7.4587745
    5.3961155                7.7584719
    5.3961155                8.1172550
    5.3961155                7.9713240
    5.3961155                8.0773804
    5.3961155                7.8195508
    5.3961155                7.9020924
    5.3961155                7.8457514
    5.3961155                7.8034943
    5.3961155                7.7481319
    5.3961155                7.6008376
    5.3961155                7.2637310
    5.3961155                7.7986557
    5.3961155                8.2109753
    5.3961155                8.1215264
    5.3961155                7.7938626
    5.3961155                7.2573966
    5.3961155                7.6506597
    5.3961155                7.9279972
    5.3961155                8.0547917
    5.3961155                7.1455984
    5.3961155                7.5140673
    5.3961155                7.2968685
    5.3961155                7.8274082
    5.3961155                7.5855920
    5.3961155                8.1201190
    5.3961155                7.9151850
    5.3961155                7.5147903
    5.3961155                7.0734017
    5.3961155                7.4525111
    5.3961155                7.6008252
    5.3961155                7.7809129
    5.3961155                7.8504723
    5.3961155                7.2162011
    5.3961155                7.1659039
    5.3961155                7.2713627
    5.3961155                7.4225916
    5.3961155                7.9031002
    5.3961155                7.3370761
    5.3961155                8.1809103
    5.3961155                7.9908940
    5.3961155                7.6234474
    5.3961155                7.4503908
    5.3961155                6.8663390
    5.3961155                7.4046939
    5.3961155                7.7307992
    5.3961155                7.6191163
    5.3961155                7.5961449
    5.3961155                7.3048525
    5.3961155                7.4836469
    5.3961155                7.2320392
    5.3961155                7.3570503
    5.3961155                8.2871007
    4.9282956                7.5854880
    5.3961155                7.5316031
    5.3961155                8.0003597
    5.3961155                7.7571703
    5.3961155                7.8296688
    5.3961155                7.5573447
    5.3961155                7.8767204
    5.3961155                7.3219861
    5.3532478                7.3721458
    5.3961155                7.5096594
    5.3961155                7.7868339
    5.3961155                7.7938670
    5.3961155                8.3399195
    5.3961155                8.2458582
    5.3961155                8.0265653
    5.3961155                8.0423264
    5.3961155                7.4140431
    5.3961155                7.7851753
    5.3961155                7.2271461
    5.3961155                7.4919094
    5.3961155                7.6423427
    5.3961155                7.2057239
    5.3961155                7.6735975
    5.3961155                7.8425311
    5.3961155                7.2259865
    5.3961155                7.9852755
    5.3961155                7.8624798
    5.3961155                8.0555244
    5.3961155                7.3558660
    5.3961155                7.6366876
    5.3961155                7.9095093
    5.3961155                7.6707049
    5.3961155                7.5382224
    5.3961155                7.4435247
    4.9282956                7.4685945
    4.9282956                7.6749367
    5.3961155                7.5233890
    5.3961155                6.9163258
    5.3961155                6.9691348
    5.3961155                7.7358055
    5.3961155                7.2695323
    4.8376548                7.7541580
    5.3961155                7.5368824
    5.3961155                7.9979332
    5.3961155                7.1352083
    5.3961155                7.6581406
    5.3961155                8.1117507
    5.3961155                7.8878371
    5.3961155                7.6245455
    5.3961155                7.9897859
    5.3961155                8.0477030
    5.3961155                7.9798965
    5.3961155                7.8253829
    5.3961155                7.0854131
    5.3961155                7.6802255
    5.3961155                7.0418705
    5.3961155                7.2215116
    5.3961155                7.5523043
    5.3961155                8.2185499
    5.3961155                7.4455561
    5.3961155                8.0160876
    4.9282956                7.9362508
    5.3961155                8.4210736
    5.3961155                8.0844701
    5.3961155                8.0447187
    5.3961155                7.9406648
    5.3961155                7.6009024
    5.3961155                7.8352634
    5.3961155                7.7011597
    5.3961155                7.0963575
    5.3961155                7.4580508
    5.3961155                7.3948905
    5.3961155                7.8677805
    5.3961155                7.6937856
    5.3961155                7.6031498
    5.3961155                7.5791426
    5.3961155                7.9801546
    5.3961155                7.6218090
    5.3961155                7.6616578
    5.3961155                7.7349470
    5.3961155                7.0056107
    5.3961155                7.1494726
    5.3961155                7.6194723
    5.3961155                7.6913476
    5.3961155                7.3360131
    5.3961155                7.3564766
    5.3961155                7.6481170
    5.3961155                7.1809482
    5.3961155                7.3676256
    5.3961155                7.9794332
    5.3961155                7.7933611
    5.3961155                7.6719262
    5.3961155                8.1295447
    5.3961155                7.9904655
    5.3961155                8.0724433
    5.3961155                7.6933658
    5.3961155                8.0812378
    5.1985868                7.7557862
    5.3961155                7.8215006
    5.3961155                7.4309453
    5.3961155                7.4735183
    5.3961155                7.9372499
    5.3961155                7.4451429
    5.3961155                7.3291045
    5.3961155                7.4808461
    5.3961155                7.8752468
    5.3961155                7.5099425
    5.3961155                7.9230040
    5.3961155                8.1599076
    5.3961155                7.7642480
    5.3961155                7.6004827
    5.3961155                7.1760993
