COST_FUNCTION:      MEAN_COST_FUNCTION:
    2.2889239                5.1943914
    2.2889239                5.3910505
    2.2889239                5.0046772
    2.2889239                5.1753974
    2.2889239                5.1625129
    2.2889239                5.7950541
    2.2889239                5.3310580
    2.2889239                4.5059818
    2.2889239                4.8319476
    2.2889239                5.3037936
    2.2889239                4.9157852
    2.2889239                5.3167383
    2.2889239                5.4789141
    2.2889239                5.2683864
    2.2889239                4.7784541
    2.2889239                5.7476709
    2.2889239                5.0515495
    2.2889239                5.4091980
    2.2889239                5.8875141
    2.2889239                6.4799149
    2.2889239                5.1634962
    2.2889239                5.3126931
    2.2889239                5.5320538
    2.2889239                5.1441899
    2.2889239                5.6670437
    2.2889239                5.7692169
    2.2889239                6.0118664
    2.2889239                5.2145363
    2.2889239                6.0242877
    2.2889239                5.1298458
    2.2889239                5.7757363
    2.2889239                5.0836241
    2.2889239                5.1787733
    2.2889239                5.1611182
    2.2889239                5.6037258
    2.2889239                5.7776068
    2.2889239                5.0516335
    2.2889239                6.3052403
    2.2889239                6.3245253
    2.2889239                5.7069911
    2.2889239                5.8144977
    2.2889239                5.9352526
    2.2889239                5.4967608
    2.2889239                5.5563471
    2.2889239                5.6671940
    2.2889239                5.3340431
    2.2889239                5.4247191
    2.2889239                5.2939929
    2.2889239                5.8181031
    2.2889239                5.9764823
    2.1043794                4.8841037
    2.2889239                4.4150166
    2.2889239                5.2557789
    2.2889239                4.9225726
    2.2889239                4.8527187
    2.2889239                5.6307886
    2.1009600                5.1813638
    2.2889239                5.5736062
    2.2889239                5.9618277
    2.2889239                6.0061058
    2.2889239                6.4086118
    2.2889239                5.8769995
    2.2889239                5.0584078
    2.2889239                5.8482858
    2.2889239                5.1660641
    2.2889239                4.5243257
    2.2889239                6.0556313
    2.2889239                6.5756781
    2.2889239                4.9005093
    2.2889239                5.8062355
    2.2889239                6.1073638
    2.1009600                5.8783218
    2.2889239                6.2345996
    2.2889239                5.6957954
    2.2889239                5.4444912
    2.2889239                5.4469772
    2.2889239                5.6190870
    2.2889239                5.6619920
    2.2889239                5.5447399
    2.2889239                5.5228011
    2.2889239                5.5773093
    2.2889239                4.9610165
    2.2889239                4.9608491
    2.2889239                4.7793045
    2.2889239                5.1122953
    2.2889239                5.3362371
    2.2889239                5.2112744
    2.2889239                5.3287932
    2.2889239                5.4208263
    2.2889239                5.4073151
    2.2889239                5.3276225
    2.2889239                4.5823405
    2.2889239                4.7862369
    2.2889239                5.1954474
    2.2889239                6.2342741
    2.2889239                5.2092096
    2.2889239                4.7427178
    2.2889239                5.0170357
    2.2889239                4.7537288
    2.2889239                5.6306991
    2.2889239                5.5568532
    2.2889239                5.0549212
    2.2889239                4.9229149
    2.2889239                5.0916906
    2.2889239                6.0016770
    2.2889239                6.0563669
    2.2889239                6.2677341
    2.2889239                5.4863479
    2.2889239                5.4897221
    2.2889239                5.5834149
    2.2889239                5.6658592
    2.2889239                5.0318941
    2.2889239                5.8648386
    2.2889239                5.5288943
    2.2889239                5.7106701
    2.2889239                5.4151236
    2.2889239                5.9001507
    2.2889239                5.4215450
    2.2889239                5.0974793
    2.2889239                5.2577939
    2.2889239                5.3702734
    2.2889239                5.4000996
    2.2889239                5.0612990
    2.2889239                5.0396943
    2.2889239                4.6572659
    2.1009600                5.0404251
    2.2889239                5.3132383
    2.2889239                6.4535548
    2.2889239                5.8204102
    2.2889239                4.7909406
    2.2889239                5.5342799
    2.2889239                5.8035731
    2.2889239                5.5559231
    2.1009600                5.6936347
    2.2889239                5.1807744
    2.2889239                5.9776432
    2.2889239                6.0911799
    2.2889239                5.4267756
    2.2889239                5.2768352
    2.2889239                5.9155704
    2.2889239                5.7342537
    2.2889239                5.5618630
    2.2889239                4.8868673
    2.2889239                4.9510123
    2.2889239                5.3114707
    2.2889239                5.1439247
    2.2889239                4.8824221
    2.2889239                5.2112878
    2.2889239                4.6333036
    2.2889239                5.6549268
    2.2889239                5.1744985
    2.2889239                5.8730284
    2.2889239                4.7849894
    2.2889239                5.8100277
    2.2889239                5.1997549
    2.2889239                4.7411574
    2.2889239                5.0130566
    2.2889239                5.4976537
    2.2889239                5.6375668
    2.2889239                5.0270646
    2.2889239                4.8668675
    2.2889239                5.1584286
    2.2889239                7.5629523
    2.2889239                5.4119431
    2.2889239                6.1678729
    2.2889239                5.6850493
    2.2889239                5.4141346
    2.2889239                5.0819863
    2.2889239                6.2452688
    2.2889239                4.7828976
    2.2889239                6.0392942
    2.2889239                4.9222898
    2.2889239                5.9373770
    2.2889239                5.4582613
    2.2889239                4.5177941
    2.2889239                4.8818096
    2.2889239                5.8398293
    2.2889239                5.5113734
    2.2889239                5.3263334
    2.2889239                5.0865572
    2.2889239                5.8099233
    2.2889239                5.7986159
    2.2889239                5.0421482
    2.2889239                4.5811574
    2.2889239                5.5352096
