COST_FUNCTION:      MEAN_COST_FUNCTION:
 4655.3577339             5081.8745547
 4655.3577339             5067.4471391
 4655.3577339             5038.8036609
 4655.3577339             5029.9405322
 4655.3577339             5081.0063470
 4655.3577339             5130.7288465
 4655.3577339             5142.5088240
 4655.3577339             5177.2243071
 4655.3577339             5150.7456242
 4655.3577339             5045.8658879
 4655.3577339             5125.7636686
 4655.3577339             5046.7689728
 4655.3577339             5048.7393158
 4655.3577339             5072.8241565
 4655.3577339             5089.9293108
 4655.3577339             5117.7092755
 4655.3577339             5108.9772250
 4655.3577339             5090.6572670
 4655.3577339             5090.1455619
 4655.3577339             5109.7939903
 4655.3577339             5050.2611434
 4655.3577339             5065.5002707
 4655.3577339             5152.9126915
 4655.3577339             5222.9655087
 4655.3577339             5058.2175807
 4655.3577339             5063.8981890
 4655.3577339             4966.2925327
 4655.3577339             5052.3239558
 4655.3577339             5193.2337174
 4655.3577339             5106.9611705
 4655.3577339             5139.2926738
 4655.3577339             5115.4549892
 4655.3577339             5165.6746049
 4655.3577339             5132.5688300
 4655.3577339             5007.7323880
 4655.3577339             5090.3972428
 4655.3577339             5040.9435850
 4655.3577339             5151.3242361
 4655.3577339             5174.7071011
 4655.3577339             5098.7916138
 4655.3577339             5153.9819100
 4655.3577339             5018.8221678
 4655.3577339             5117.4116098
 4655.3577339             5134.6235780
 4655.3577339             5141.5044115
 4655.3577339             5091.6105557
 4655.3577339             5114.0206522
 4655.3577339             5071.1708799
 4655.3577339             5062.4932199
 4655.3577339             5090.2899092
 4655.3577339             5083.3419467
 4655.3577339             5135.9843830
 4655.3577339             5131.3012297
 4655.3577339             5130.6802901
 4655.3577339             5029.6626898
 4655.3577339             5065.3784942
 4655.3577339             5025.2636142
 4655.3577339             5105.6456088
 4655.3577339             5021.4095967
 4655.3577339             5061.2805806
 4655.3577339             5170.1087409
 4655.3577339             5052.0943231
 4655.3577339             5041.3486944
 4655.3577339             5123.0605712
 4655.3577339             5101.8291350
 4655.3577339             5093.2447099
 4655.3577339             5137.4579198
 4655.3577339             5053.8973176
 4655.3577339             5037.3218421
 4655.3577339             5052.8560033
 4655.3577339             5029.3093161
 4655.3577339             5060.0512002
 4655.3577339             5120.8343216
 4655.3577339             5187.4359132
 4655.3577339             5095.3522096
 4655.3577339             5086.6345148
 4655.3577339             5105.4545317
 4655.3577339             5055.4999960
 4655.3577339             5206.3334478
 4655.3577339             5168.1685816
 4655.3577339             5105.6921716
 4655.3577339             5113.6091788
 4655.3577339             5037.3110689
 4655.3577339             5070.6124619
 4655.3577339             5127.5277718
